s1-f1,s1-f2,s1-f3,s1-f4,s2-f1,s2-f2,s2-f3,s2-f4,s3-f1,s3-f2,s3-f3,s3-f4,s4-f1,s4-f2,s4-f3,s4-f4,s5-f1,s5-f2,s5-f3,s5-f4,s6-f1,s6-f2,s6-f3,s6-f4
2.525646391721616e-07,7.690268563056067e-08,1.8441140780283583e-16,1.8307392889661737e-09,4.6737517461548665e-06,3.863021731006147e-07,1.6871163034015394e-12,4.047332066146441e-11,1.0617964953190359e-05,7.757510893672069e-08,9.580605865295085e-11,1.4015414837114042e-09,1.114180171908766e-08,4.6198159441221954e-09,2.794290074880486e-13,6.0662311848379954e-12,1.0408756322357691e-05,1.7163839719698887e-07,1.2393936997700758e-11,3.434668022591258e-10,6.297035401981484e-08,1.4890629663241228e-07,2.305032020966562e-11,2.114436978882678e-09
1.2248913726619452e-12,8.621377015358025e-08,1.838327253492109e-14,2.341868436373741e-08,5.2786510797783005e-06,3.3579922130737376e-07,4.902290093552812e-10,9.095268753151965e-09,6.300709322462641e-06,8.735449904141724e-08,2.363607931838998e-09,2.1586998433782694e-08,5.029346548253498e-09,4.839226569681075e-09,1.8734730584736805e-11,9.223479561332967e-10,1.924802975977644e-05,1.8890897735330844e-07,1.043684826586185e-09,3.2942147498392203e-09,5.7365373995379896e-08,6.9641996304525e-08,1.1390331619837844e-09,1.5263058890737638e-08
1.4126673810264073e-05,1.3013916779326821e-07,5.030566310813456e-14,5.746906924241506e-09,3.8577569248484184e-06,4.196982996239764e-07,1.7080923662954427e-09,1.9157066739459517e-08,3.12821033364027e-06,1.2347282363003166e-07,4.26165919241506e-09,8.473866910788798e-08,9.939025459282716e-07,8.180910110420036e-09,4.743547954230334e-11,1.0024796863708835e-09,0.00015049323872711972,2.911643927553273e-07,6.104079184022835e-09,6.50496946388692e-10,3.8448722402578285e-07,3.4797512211563075e-07,7.556206016870684e-09,1.3131433787112485e-09
9.925234158905072e-06,1.1329060118312516e-07,1.634716060578516e-14,1.949517994602227e-09,1.4580351539131053e-06,3.599436400590768e-07,5.924029703817095e-10,1.17170462457564e-08,8.944191038812495e-06,1.3301597175331455e-07,1.6039463755719829e-09,2.0718542094722733e-08,5.184874451229697e-07,7.219386602434378e-09,1.5531372944157125e-11,4.504443534466141e-10,1.733120518662651e-05,1.5924379534211369e-07,1.4629914117333758e-09,6.841417778672538e-10,2.5393644225206527e-07,6.627793691527528e-07,2.2300484627819245e-09,1.3608750186128288e-09
1.7546002152203117e-06,1.2465998390213403e-07,4.289899557038777e-15,8.415671237364394e-09,4.447666009124097e-06,3.528983347060059e-07,8.869553274146402e-11,9.788065204538118e-12,1.850789882489191e-08,1.4063871273128775e-07,4.1550376473858325e-10,6.452805123647967e-09,9.696017723535922e-10,6.508136654646166e-09,4.441054957233037e-12,4.786832682048908e-11,7.141739984242923e-09,1.562029449009758e-07,3.80402144866926e-10,2.1402221418122964e-10,1.2110829674744012e-08,2.2237968353510375e-07,1.4420988495606202e-10,2.968403867114599e-09
1.3586932104622519e-06,5.7949946534849064e-08,4.1618916755779666e-14,1.5969854808645328e-08,1.5867970171020925e-05,1.0402950521575948e-07,1.1013453252407301e-09,4.717090523660005e-09,1.5778212631401985e-06,8.80284664732334e-08,4.207030176798416e-09,5.3653845850213065e-08,1.5151498929531563e-07,4.084428991299837e-09,4.0343900063273244e-11,1.1174300756044334e-09,3.48093003473639e-05,6.108441142918784e-08,4.530058311722908e-09,1.5595969775832684e-09,1.0204136364605534e-07,3.5342739565252314e-07,4.464230303927813e-09,8.065686801340387e-09
1.637068445951275e-05,7.939815960746647e-08,2.61757578705624e-14,1.6413754032955556e-12,3.2201507994252504e-05,7.768861170690867e-07,7.942301046797015e-10,1.834230014093527e-10,3.07303691732281e-05,1.1011064906600062e-07,2.5136688671799905e-09,6.958582941214462e-10,1.3382039910006521e-06,6.738407978679237e-09,2.5621288645784054e-11,2.8911567394087278e-11,3.557297226920802e-05,1.1863776214476238e-07,2.0901337324342697e-09,5.499064887269482e-12,8.616032520368888e-07,6.980057946163529e-07,3.2384784067273157e-09,2.5688155010292394e-10
1.5983210348346007e-05,3.884911918295454e-09,1.4485471647807676e-14,3.273093261057357e-11,2.7001973675424065e-05,4.1513108641384204e-08,4.3348823122063527e-10,6.195877174366158e-11,2.635053377672887e-05,3.3816554141965856e-09,1.398790162840349e-09,7.191973832514202e-10,1.1097782739438486e-06,2.9040743547343525e-10,1.40492769714715e-11,2.441733789792311e-12,2.283110438511151e-05,1.6641651077010926e-09,1.067393623484323e-09,2.6739766078550096e-12,7.228073679619743e-07,8.793013762255032e-08,1.5041810387548714e-09,2.6147023087984244e-12
2.6416129821699217e-06,6.415225966767292e-10,1.1089754720309022e-16,3.060298023176823e-09,4.415859677340301e-06,5.315471252609626e-09,3.290357243534487e-12,3.0354701398571334e-09,8.28186557720604e-06,4.3885418057626426e-10,2.2115531991281994e-11,1.2419039759859737e-08,1.842814648796988e-07,4.7702324692641106e-11,1.0680494940866011e-13,2.4779718663151634e-10,2.1979509350654205e-05,3.6452391737976956e-11,3.4253791524771086e-11,5.779247921205354e-10,1.170700694880738e-07,4.549592672814543e-09,1.138178869623936e-11,1.5187534420981448e-09
4.080373128300272e-06,5.6498392698205824e-11,4.923375994627485e-17,4.109684961408092e-09,5.19751199234023e-06,1.6997605882926426e-10,1.1599312419330667e-12,3.101039779232662e-09,1.5257784834143104e-05,7.011209675245517e-10,5.057809690606346e-13,2.1394987238411154e-08,2.3357993102719338e-07,1.8034992891554373e-12,4.3992711502871395e-14,3.015394697029569e-10,3.3989632058505716e-05,1.664617677244753e-09,2.4182530128988386e-12,7.053421131845187e-10,1.4709968647597549e-07,3.862012932019352e-09,6.402794658369567e-13,2.1743215508134085e-09
2.2910286198643166e-05,1.3880466617419751e-08,1.337679691878118e-15,8.335808418385662e-09,2.827386451963015e-05,2.444337897014314e-07,5.1415699563507073e-11,5.324368248731608e-09,3.269038952079858e-05,2.9008445755874167e-08,6.681170677815658e-11,7.850193021700082e-09,1.608843005347747e-06,1.090855773743796e-09,1.2640277635686307e-12,6.261509965843922e-10,2.515038551936211e-05,4.3651112744523644e-08,2.7870657736108626e-11,8.455812147535641e-10,1.0179282638885708e-06,7.315908951179622e-08,1.0815978722718003e-10,3.482615223631511e-09
1.1895333878633746e-05,9.376468776684602e-09,1.919975632507052e-15,1.5458308489774148e-08,1.0421782185880437e-05,2.489566780390547e-07,4.080839688967626e-11,9.458903935238511e-09,1.2389162344070276e-05,2.2304565066576664e-08,3.592181575728415e-10,1.7969460842681393e-08,8.494605879229588e-07,7.483151683379365e-10,1.916001217644094e-12,1.1765423748802824e-09,5.206800953000349e-06,3.4726313303284885e-08,3.8752221362174796e-10,1.707122330641669e-09,5.165006476194609e-07,8.328060488350352e-08,2.3041919382150717e-10,7.644472712379756e-09
1.3113214810973645e-06,1.9860412041915547e-08,6.688515579776456e-15,7.183115795163708e-09,7.861866318488843e-07,2.8016097034799905e-07,1.844565622547555e-10,5.07073220745857e-09,2.217837377918493e-06,3.009302467180581e-08,7.659700003458684e-10,1.6981875617175148e-08,9.806293568454749e-08,1.5098066266590875e-09,6.5445361406676244e-12,5.653488946059377e-10,9.305346858252296e-08,4.327876828688138e-08,7.730435127826305e-10,8.922548260996899e-10,5.3749587566252675e-08,2.523257680512464e-07,6.96630816008451e-10,4.1691324481789255e-09
3.043275060084346e-06,6.6643857929855505e-09,6.13663475225069e-15,3.798320876765786e-09,3.0144324515405823e-06,1.1367592275502534e-07,1.7032353302648385e-10,2.5434141627229288e-09,5.26448774823533e-06,1.0809735194419097e-08,7.208588054796124e-10,7.775949680195374e-09,2.2046508539611107e-07,4.977341440015702e-10,5.989160905127245e-12,3.0853998736152986e-10,9.277292126327237e-07,1.9220494020938464e-08,7.55692476637082e-10,4.195273311556034e-10,1.4032327881589952e-07,4.6367667580838224e-08,7.525942228025245e-10,1.8050311424026898e-09
1.0207017527468067e-05,7.476931185374817e-10,5.472909729538494e-15,9.176827108799568e-10,1.6835494939170954e-05,7.821885493728067e-11,1.8556619261793278e-10,5.879275612805588e-10,2.2908248143463024e-05,1.4331962193941236e-09,4.835920898541636e-10,2.7720980782570685e-09,9.409236272114823e-07,1.8241919460021576e-10,5.39900758337808e-12,2.194204883008607e-12,1.864913845437613e-05,3.502154645061712e-10,3.387792184782889e-10,5.546350725490669e-11,5.83472535270847e-07,2.1534868590753654e-09,8.599387986310958e-10,2.8146505971506633e-11
2.687742327564341e-06,5.852239612440791e-09,3.545330893794634e-15,3.3610684514096822e-09,3.5844108737205865e-06,7.743637411741238e-08,1.0018868154069374e-10,2.8671977083150783e-09,5.4359466527369925e-06,8.720973480071355e-09,4.1463027126689784e-10,8.149905842235136e-09,2.0192128926985015e-07,4.019936444237438e-10,3.437728138931843e-12,3.078396073807123e-10,3.2505647945585596e-06,1.3320014381187837e-08,4.1290305541199344e-10,4.5709741582650343e-10,1.2744383444189817e-07,6.457183321644554e-08,3.885371407400869e-10,2.035155092963426e-09
1.9957274459232077e-05,3.5730670057088513e-09,2.673720125038022e-15,5.101165622846188e-09,2.523068893637006e-05,9.879256003649305e-08,9.673958062673673e-11,3.222863548651017e-09,3.953331163275101e-05,6.146026623415044e-09,2.4322887583334605e-10,1.022481435241598e-08,1.4483036317767452e-06,2.4617139166842436e-10,2.578276010551e-12,4.4441057003492964e-10,3.5476869732216724e-05,1.2021481329442468e-08,1.427832415723443e-10,6.309039872932228e-10,8.786606946061354e-07,8.091548094289802e-08,4.0044526701106105e-10,3.6168691290294253e-09
2.601115602763754e-05,1.2678674345707765e-09,3.706126325941491e-15,2.6257586847703627e-09,9.627487445568985e-06,2.3439682347169457e-07,1.9715063362623968e-10,5.163372007973234e-10,3.705704870822887e-05,1.283917472740398e-10,2.6336016559481174e-10,3.473739122260899e-10,1.7263470202676425e-06,8.149696336056661e-11,3.596630709502093e-12,1.8702568415316944e-10,5.233901693191635e-06,4.09546139328179e-09,5.973850033286952e-11,5.991427523254352e-11,1.031716932550082e-06,1.1290799499536445e-08,6.393687686084962e-10,2.203019224612379e-09
1.8371732326047253e-06,2.906259996853313e-10,6.22805631478659e-16,3.429856567577479e-11,3.004937717441392e-06,1.68512869260225e-08,2.6376770144479444e-11,5.424573938862358e-13,3.523880855315605e-06,3.571426764430468e-10,2.830381881929445e-11,3.9236931465348997e-10,2.359879914002214e-07,2.2538046794544413e-12,6.377475468942369e-13,3.197299613882761e-11,8.869043388924657e-08,2.315806281471559e-09,5.9174092768195335e-12,8.623861206255833e-13,1.4936763613637042e-07,2.177171483912435e-08,1.4014921956749338e-10,4.211122495592341e-10
4.7491677295238594e-05,1.2456187455467752e-08,4.932957544157918e-14,1.4649994467016198e-09,7.11701378816285e-05,7.266183207661187e-08,1.5209532197979929e-09,9.312442446155501e-10,9.964060152338509e-05,1.652799303912725e-08,5.2408925150961935e-09,2.5570471495956132e-09,3.35233395574309e-06,9.164147417405621e-10,4.7729029767062827e-11,1.0926826871250174e-10,0.0001276123081064452,1.511318207438383e-08,4.294066033916588e-09,1.706127926333031e-10,2.067137021037769e-06,9.573438811892759e-08,5.858323511433546e-09,9.426744568886381e-10
4.9939797765090584e-05,2.4590370566406666e-08,4.9492733318410716e-14,7.013656124223115e-10,5.26401948226788e-05,2.5429783212682198e-08,1.6417575495491884e-09,1.2396402753899576e-10,0.00010629018109117735,3.3886068638519725e-08,5.294027238439247e-09,1.1644126147865302e-09,3.5166128801360924e-06,1.8030216052312339e-09,4.786218855317669e-11,4.7112977156136705e-11,5.421574113433124e-05,1.3276037097705844e-08,3.483328247020444e-09,2.879709252421172e-12,2.175835856079187e-06,2.2508554500844902e-07,5.789669921640381e-09,4.1565967932668363e-10
8.429233198568168e-06,3.513594833318655e-08,5.2930225798096294e-15,8.131437939279921e-10,5.9770161733728e-06,1.80496740571858e-07,5.1344331761330677e-11,1.1877314321518722e-08,2.3903854024221057e-05,5.3436227594498914e-08,3.7534943045233436e-10,5.898304099825062e-09,3.570575428646808e-07,1.9236909514532433e-09,5.260122777504725e-12,6.796297562330658e-13,2.539185587109145e-07,2.466680945374521e-08,7.620289455118909e-10,2.190519576419202e-11,1.549037000073314e-07,1.2697815257721291e-08,2.615102216238783e-10,6.280487993277393e-10
1.6531048139158626e-05,1.8645941449799379e-07,1.3639251782945526e-14,4.383083105840148e-11,2.2268754575298425e-05,1.4651356135596534e-06,4.365845215792171e-10,7.019507145872372e-12,3.390894682084625e-05,2.644812039071105e-07,1.4093429427116536e-09,1.7531000846630154e-14,1.2025786965801455e-06,1.4114219717169108e-08,1.3194878656464677e-11,5.612333048810347e-12,3.522630327642622e-05,2.8208301052464957e-07,1.0875168812600615e-09,1.3595373650916128e-12,7.381765224631979e-07,1.6922024346211458e-06,1.6618313039352847e-09,9.551484517586573e-11
1.9065036746490327e-06,1.2621527731323167e-07,7.094028057352354e-16,8.959538797799098e-09,7.121612381375099e-06,1.221743992242105e-07,7.510170591813844e-11,3.654654156030355e-08,5.192909794472494e-06,1.8288213069315433e-07,1.282908696744601e-10,2.0594667504527548e-08,6.035445274956706e-08,8.697151551182504e-09,6.843875037244239e-13,1.0076726358840217e-09,6.693406847985249e-05,8.114839359926927e-08,5.36578448069526e-11,3.3807643099683345e-09,2.860123561624978e-08,8.032824347718507e-07,1.5720761532230334e-10,4.807995742574e-09
3.1854050945105824e-05,8.324131025397558e-09,9.749277160961352e-15,7.900093169826825e-09,4.6944211060593756e-05,1.1854316289237855e-07,3.093352171165137e-10,6.48114342327508e-09,6.530675948877255e-05,1.338640549761308e-08,9.90167988261499e-10,1.7457430737498223e-08,2.2513595323751843e-06,6.20227885015168e-10,9.41978679764383e-12,6.419126647024509e-10,7.24021066460474e-05,2.08888257637687e-08,7.327372300225645e-10,1.0149884475887573e-09,1.4071397179737042e-06,7.95854218485779e-08,1.1391818038443262e-09,4.211704843387411e-09
3.409353492884055e-05,3.006767444995231e-10,1.5204083346121502e-14,2.1860646250408065e-09,5.124870100491036e-05,1.1353837914326095e-08,4.731241009758263e-10,1.6074292448646666e-09,7.465111644595135e-05,4.722356149278492e-10,1.6368575905162586e-09,5.5663717079285115e-09,2.369135028322095e-06,2.2825076102431738e-11,1.4733497640917484e-11,1.7505730136389045e-10,8.950007770506598e-05,1.6867958509402218e-09,1.2661997989392134e-09,2.652029335220514e-10,1.4898030242976877e-06,2.9748669408059226e-09,1.7708613830828386e-09,1.1626096981997612e-09
1.1608943077232399e-05,9.057584706009518e-09,5.4088483079072045e-18,7.1516364729048165e-09,1.6454395353159304e-05,1.1663498264795409e-07,5.055691657135664e-15,5.957031312497507e-09,2.430282742000285e-05,1.369245111749831e-08,1.6006130553787374e-12,1.77253796436029e-08,8.127860590456479e-07,6.81009618819125e-10,5.98454275156402e-15,5.75329626260393e-10,2.4334948975166394e-05,2.0140232273861096e-08,8.040228323037885e-12,9.388144820791583e-10,5.098375368957706e-07,8.54100100111659e-08,6.337230497205743e-13,3.671847229743739e-09
1.6366559950137028e-05,2.2659057787434236e-09,6.75657603154058e-15,3.827704173664225e-09,2.1193910729271418e-05,1.4910931311548045e-09,2.2291364788880063e-10,2.4443249462823302e-09,2.8076450497779407e-05,1.8222775131750982e-09,6.200820492901072e-10,4.872934679961667e-09,1.1717676249919188e-06,1.7174897867936263e-10,6.518451401265427e-12,3.1005320542208895e-10,2.8774717484280832e-05,9.034620506712499e-10,4.709267700919691e-10,4.4567063506870827e-10,7.109492787243483e-07,6.591413999400712e-09,8.735414766391065e-10,2.457914553549144e-09
1.6154574131498472e-05,1.669481691897854e-08,1.6520926549283008e-14,1.93524871851709e-09,2.9548973715241723e-05,1.7430598478513794e-07,4.964793404998091e-10,2.664643985271751e-09,3.0428238854260322e-05,2.1631283224446464e-08,1.6201807388123726e-09,2.5574422083576978e-09,1.193464077621743e-06,1.4237328627781154e-09,1.614246867959039e-11,2.3193788592931758e-10,4.033614303794308e-05,2.3261527036164824e-08,1.368514504148492e-09,3.1055697618839227e-10,7.684160854551785e-07,1.5038831773848485e-07,1.9806734918357495e-09,1.4964819870977152e-09
1.4470395061205174e-05,2.4048408632861743e-10,9.970078128393317e-15,7.7241363636517e-09,3.0751338182249996e-05,8.042988604535083e-08,2.388083019239102e-10,8.869897674614998e-09,1.3105845306018012e-05,8.777153341914215e-10,9.55842774738234e-10,3.6696978129114568e-09,7.118929250539025e-07,3.5856880304432556e-11,9.313389356379798e-12,1.628778958787113e-10,8.42457864731564e-05,1.8640816590795572e-09,1.3269560163923274e-09,7.674565734303526e-10,3.7822908895345405e-07,2.3464478724988202e-11,1.1110827931266958e-09,1.4643755327145708e-09
2.053858361776341e-05,1.065387847163565e-08,5.4349018368489666e-15,4.365493912609926e-08,2.6585613266305025e-05,1.087103515428049e-07,1.4771593132804667e-10,3.3930421725106934e-08,2.4403286497659157e-05,6.349795671916061e-09,5.47414849718879e-10,7.373573153355922e-08,1.03514543832547e-06,2.787376358069652e-10,4.961989153934065e-12,2.0700298620672918e-09,0.00011055708288177557,2.3799758490773266e-08,8.278940779722003e-10,5.324931884883143e-09,5.732824998515934e-07,1.217506471552821e-07,5.024722959439002e-10,1.342022620451709e-08
1.3121755744726203e-05,6.411007439512763e-09,8.851314242983215e-15,1.5771575535843108e-08,3.0977099461391094e-05,2.6095121003701435e-07,2.0488310851514863e-10,1.88717638621318e-08,8.836409291017456e-06,1.6685678571843408e-09,7.598163754698808e-10,1.1146116038863622e-08,7.018374663431523e-07,1.4300719134430764e-10,8.170391835084891e-12,5.631292453979335e-10,1.9801565201112833e-05,3.5325447263783424e-09,7.567646199378525e-10,1.3178525294489902e-09,4.195745549974324e-07,3.111826746579364e-07,5.60790747831348e-10,2.144018635068114e-09
3.8031691019332515e-06,4.816205425657331e-09,8.569875208383307e-15,1.7586298082827886e-08,4.687035725846636e-06,6.372544400751001e-08,2.3716974499044955e-10,1.3767323087382993e-08,1.7208382627671507e-06,2.0347917558179764e-09,8.598654517259131e-10,2.3614094001871138e-08,1.4347940570184244e-07,1.0061828819851288e-10,8.020439583696228e-12,7.256425414495829e-10,1.1354745052393627e-05,5.8483607351423966e-09,9.074399961280227e-10,1.7854184919361003e-09,8.423527995865728e-08,1.9546883403777044e-07,6.24546130484281e-10,3.2062967425401905e-09
2.1285229296537553e-07,2.4651308575867045e-08,1.70283785203537e-15,9.943382107939578e-11,4.458778385406938e-06,5.867909645939223e-09,1.2861126134909349e-11,1.8682176585918887e-09,1.3270167508821699e-05,6.405729917741035e-08,5.990615361403596e-11,2.0502410068126085e-08,2.8976143594835085e-08,2.627017954664656e-09,1.4628643662235638e-12,1.600494989189071e-10,9.250103115387866e-06,2.1969816729443537e-08,4.1200106536131514e-10,1.4683796290936542e-11,3.7455831860394525e-08,1.6472380546050576e-07,1.2393414975557243e-10,8.670671848190332e-10
6.994206434754121e-07,1.7503260182791615e-09,2.7682417693655803e-14,1.5349990791692723e-08,2.0272580300013447e-06,5.830305643398891e-10,7.634903186153655e-10,1.4295713651551258e-08,2.48655137902441e-07,4.9580043027797795e-09,3.098086365869069e-09,5.437182787238098e-08,5.7011252061610276e-09,3.369469830985453e-10,2.665768657679011e-11,1.8773269639478083e-09,5.854510872117103e-06,2.3154537858927406e-09,2.924349130304642e-09,2.8554883198909826e-09,6.01993502666009e-09,1.073650569767401e-08,2.5204443967219633e-09,1.5081333332350977e-08
7.102236231083358e-07,2.266163374519531e-09,5.363037690050264e-16,2.236946674807846e-11,8.921435672049168e-07,4.8042621779580084e-08,1.1238544226611222e-11,2.6204248797615792e-11,1.0407827995099249e-06,3.481676255466761e-09,9.945776736922974e-11,2.62913217599827e-11,9.257848460940784e-08,7.870720260577837e-11,4.987384174765773e-13,3.965223605222707e-11,5.549735570261383e-09,6.5696069100811056e-09,1.157864322818477e-10,1.3234226950157552e-11,5.520099603089695e-08,7.586894974295372e-08,1.816492115304204e-11,5.555460085726436e-10
8.040214490406665e-08,1.1472881469169687e-09,1.2592926002422182e-14,8.342934745844796e-09,1.1388118461370959e-08,1.4309356939594938e-08,3.595155502579112e-10,1.1228510325871495e-08,1.689950653593164e-07,1.2111038536466117e-09,1.6183718824584883e-09,2.142010507470331e-08,6.801112069633237e-09,1.275203428100163e-12,1.2004922104030003e-11,1.2674607991945642e-09,2.328527766309636e-06,2.455482504552123e-09,1.446024526706128e-09,1.7494940491188562e-09,5.1214062540481694e-09,5.456430110363332e-08,1.1435672215643942e-09,9.319562648747758e-09
1.8425923806156894e-05,5.1640435319878446e-08,1.2953743036989577e-14,3.075805151177174e-08,2.410097919667401e-05,5.097611893300952e-07,3.634480070114293e-10,2.326045147627928e-08,2.0079505713548442e-05,5.130897551727308e-08,1.319604929863022e-09,4.476438202125215e-08,9.059129418146273e-07,2.5928920467764333e-09,1.212093588617932e-11,1.31368938638965e-09,5.671486048627464e-05,7.515415683011473e-08,1.3690384699559053e-09,3.1549021565082982e-09,5.165214139080068e-07,6.453435516607177e-07,1.1942090289261074e-09,7.748613950058087e-09
6.486555074178526e-09,5.3304930867724585e-09,1.1048897857184856e-15,2.2516403080838744e-08,1.0782972883394936e-06,3.735925910401235e-09,6.301724792153146e-11,2.5682482475142453e-08,5.013077987367168e-06,2.029486350948818e-08,1.914695481079371e-10,2.2341905154632236e-08,1.7270879501748375e-08,9.292954463279542e-10,1.208689400068522e-12,9.079706251352213e-10,5.408570544153586e-06,2.0291626009155825e-08,1.3089829147786496e-10,1.9366777163056246e-09,1.4568131853095785e-08,4.327040498467992e-10,3.4451453968415136e-10,4.078706523421621e-09
4.35590322295792e-06,3.7291818654581514e-10,3.7783381661690565e-14,5.889965730253273e-09,4.316920182455151e-06,1.8462029943429455e-09,1.0997672904460143e-09,9.065801195429418e-09,6.7759089960202354e-06,1.614601741502215e-09,4.4330154542604854e-09,2.0482413811421522e-08,1.2917293210489196e-07,2.2350804962688836e-10,3.624479679054071e-11,1.1048459858520303e-09,1.601812697193174e-05,1.0962619965369957e-09,3.868718454065664e-09,1.5266861833505476e-09,7.94369893966554e-08,1.1522888353889251e-08,3.681202296696349e-09,8.632096542381514e-09
7.820480475941332e-07,1.0601225591319462e-08,3.2919959403507807e-14,2.507656484263683e-08,3.3058241346838365e-07,1.2326617876620946e-07,9.923866763794084e-10,2.924669623198455e-08,1.6453664812393614e-06,1.626689208957386e-08,3.804013519221469e-09,6.765730004374803e-08,2.1123779279660418e-08,1.0958141066429355e-09,3.1737188789935995e-11,2.574307979803717e-09,4.988619326270887e-06,1.636482203879729e-08,3.316506995960232e-09,4.177415840985708e-09,1.1989469310518622e-08,5.6954140893264396e-08,3.4969401744696293e-09,1.717189351531345e-08
5.794615317510341e-06,3.199158210331866e-08,4.646790278442406e-14,1.8841546466789086e-08,8.152087415308923e-06,2.897057021890481e-07,1.3878568000174736e-09,2.0154850189653757e-08,1.2752639832872681e-05,4.7188515680990926e-08,5.247476365715018e-09,5.0737711218240254e-08,3.1921518102455433e-07,2.73216706737776e-09,4.4999667320796644e-11,1.8317803326067278e-09,2.2990617286509816e-05,5.157394418481815e-08,4.521882172384926e-09,3.0717228580514724e-09,2.0370859399691555e-07,2.3444544422434097e-07,5.08011932053216e-09,1.2363416656974957e-08
1.2269287440024386e-05,3.049528211354786e-11,7.254536511734279e-14,1.2985596999369116e-08,6.39295055976731e-05,4.972234866521019e-07,1.7996578824152646e-09,1.6571330385054746e-09,1.2517324995001224e-06,6.533986629997009e-09,6.334698883289334e-09,1.337124722262868e-07,7.601158544526297e-07,3.205628137721425e-11,6.939257226665752e-11,1.674749163284419e-09,3.2848957180266954e-05,9.049271243647713e-11,6.805581544175869e-09,2.5138419259812578e-09,4.6030497740754033e-07,1.0630705811511098e-07,7.057683718591225e-09,1.3143283966858979e-08
2.8250125229968355e-05,2.4621226865771515e-08,8.854212233054078e-14,2.2356655338005985e-09,5.1063591149424234e-05,3.882442539983618e-07,2.54412520033878e-09,1.9163070198944467e-09,4.791414987295705e-05,2.667715184073925e-08,9.640016622241812e-09,1.3856361781208433e-08,1.5516405281454817e-06,1.3398087282137534e-09,8.571992470587907e-11,4.4158139596446773e-10,9.034217429473122e-05,3.593988965973514e-08,8.509570394748674e-09,6.501332966786907e-10,1.0279359006805301e-06,5.023160047268241e-07,9.05811990242545e-09,4.479987204968134e-09
2.2603554646280773e-06,2.502410056821353e-08,3.4715210983694796e-15,9.068023885540801e-11,5.4230083539119586e-06,1.0646761039324813e-07,8.095297545533162e-11,2.979438668858553e-11,4.704264767462415e-06,3.831689067972734e-08,4.744482471103443e-10,2.222795465740306e-10,6.720488569755313e-08,2.4439133776809754e-09,3.3064972242779377e-12,9.787882331052784e-11,1.0073878343171423e-05,4.1476702778786635e-08,4.150550091536714e-10,9.171312101609722e-11,4.027997555723632e-08,2.0633199578466626e-07,3.25036462598655e-10,7.723949730472347e-10
5.968617872533124e-07,7.47133639376248e-08,5.042407794911635e-15,4.585358915684838e-09,5.922788797834302e-06,2.2616666993342375e-07,9.71007210030353e-11,1.7219065165957226e-09,5.415945609130514e-07,1.3838964944799939e-07,4.495981732004907e-10,3.623005454744448e-08,2.7968939257174272e-09,6.810182325463145e-09,4.767933534358086e-12,7.966557577019492e-10,9.059088470030278e-07,1.5642023427196176e-07,4.014400375342656e-10,1.4100715342761179e-09,2.961388662296697e-09,3.7503227037129464e-07,3.094257129560057e-10,7.156441010961886e-09
2.5214299841266683e-07,1.9037299273968763e-08,1.4109635147763343e-14,4.081196164510255e-09,1.226492716699483e-06,4.453599924123653e-08,3.5660869974875777e-10,3.655475041797172e-09,3.446847904197043e-06,5.1013971775636696e-08,1.289960787900751e-09,4.58959196563229e-08,2.536021078597085e-09,2.327531054510452e-09,1.3342381794900232e-11,9.307712361584156e-10,3.1980043567710853e-06,5.289562022627753e-08,1.205702625553653e-09,1.525000010951714e-09,4.090650923874627e-09,1.0450323082350623e-07,1.3119324374975573e-09,6.577959667464524e-09
9.305478488235772e-06,4.945603987583067e-08,1.0744048758547611e-15,6.416317112222068e-10,1.2796970748573481e-05,2.749858246266843e-07,4.8462532145818954e-11,5.744802727075708e-10,3.0235213002054235e-05,8.509808898671597e-08,1.1104875660620744e-10,6.308033003472427e-09,9.095819798061703e-07,4.629838209103497e-09,1.0879761498408768e-12,2.4251742902659043e-10,4.008701164653055e-05,9.300057489777793e-08,8.295407470564257e-11,3.455748893541178e-10,5.80477822534017e-07,3.77952465356961e-07,2.0331021922014665e-10,1.985052516791214e-09
2.1422324196417053e-05,7.72103145516947e-08,1.8996844578265498e-14,9.847990327159602e-10,3.1898137748474714e-05,5.28841531043504e-07,6.19612491093826e-10,8.782411886475639e-10,3.874424496991173e-05,1.0476591834477807e-07,1.7227008336790186e-09,3.621987952356269e-10,1.759656684289252e-06,6.6014277774660075e-09,1.8579653556857942e-11,2.2244347013229372e-10,5.4157640119352195e-05,1.1905345309105577e-07,1.5040726819476732e-09,2.5324384791317994e-10,1.1399821738325624e-06,7.848624415810857e-07,2.2549040596260743e-09,1.3661863860724431e-09
5.551897547523712e-06,5.0443761996034425e-08,3.746767218702099e-15,3.6575624295580454e-11,8.324207170710456e-06,3.1811230089560776e-07,1.371062531263829e-10,8.471892453253524e-11,1.3989691279320298e-05,7.817766119955613e-08,3.194538240660242e-10,2.4255628607495696e-10,5.880693312734546e-07,4.7621507395839655e-09,3.748297618683226e-12,1.11000490833098e-10,1.754540245664194e-05,8.674425971764426e-08,2.687358429686558e-10,9.8507413374368e-11,3.8495575277029787e-07,3.9733662984167693e-07,5.652213883513546e-10,9.387368526010713e-10
