sG1-fG1,unweighted average,unweighted average except sG1-fG1
0.0031073230301039683,0.003764487963755501,0.003793060352175133
0.006119066220494469,0.0032803095324993765,0.0031568853286735032
0.0037739117591660465,0.004384913051463932,0.004411478325042102
0.0037663101562234458,0.004444565827697755,0.004474055204718377
0.00016767480237664454,0.0043220396409556034,0.004502664199154689
0.002240920847106192,0.0035863890458349497,0.0036448876631709833
0.02059269629661868,0.007018093675145925,0.006427893561168849
0.02085231474439334,0.00712835534610233,0.0065316614592201136
0.008141435760139806,0.007006779200793712,0.006957446306909099
0.0008050076585282955,0.004028177456133808,0.004168315273421005
0.04447155552328895,0.009073275152845459,0.007534219484565307
0.045079655680764,0.008375912406589721,0.006780097481625622
0.026824460055382172,0.007069150406096575,0.0062102238996058975
0.0532079787313303,0.010627856653217528,0.008776546997647407
0.05000738138653279,0.009573690623905982,0.007815704069009164
0.04154295497468407,0.007491300453501964,0.006010793735189696
0.03591222718647579,0.007148292135177718,0.005897686263382151
0.0005319775460739161,0.00385188162792682,0.003996225283659555
9.666625788005477e-05,0.0037925711507449237,0.0039532626678260045
0.007675371332833066,0.003227190099703218,0.003033790915654095
0.0024464092115989875,0.003561286633350196,0.0036097595647306834
0.005799013671723736,0.003279259726815779,0.0031697052074719546
0.011445652979651326,0.005916375029280114,0.005675971640133538
0.0015364168773775479,0.004931618729327163,0.00507923620115106
0.0017732059114759975,0.0035754597112151397,0.0036538185720733636
0.0388814301658099,0.010122315528054341,0.008871919239456271
0.03978723977344743,0.009624428986190764,0.008313002430223083
0.02040860898421513,0.008176874635954252,0.0076450600990733445
0.0033926480682382352,0.006362085265261205,0.00649119123034916
0.059228130861306905,0.014740198684831248,0.012805940764114915
0.06431797714037638,0.013167039370616767,0.010943085554540268
0.044181133331918525,0.008776216183848665,0.007236871960019541
0.017761536562915355,0.007398772955899989,0.006948218016464535
0.05579204056033541,0.01281268122249469,0.010944013425197267
0.06711703884206416,0.015967832930080007,0.013743954412167655
0.0663553261574547,0.01431842138550884,0.012055947264989457
0.0008902877326049446,0.0037934749615663992,0.003919700493260376
0.007010608945115297,0.003276431262515164,0.003114075711097767
0.0010585841977508133,0.0037992813458055216,0.003918442091373118
0.007377143190544115,0.003123299195800736,0.0029383494568988497
0.007235585417538831,0.003259016890556614,0.003086122606774778
0.020286520540236438,0.006738957303544035,0.006149932814992193
0.009655981745930138,0.007199607977730331,0.007092809118243383
0.00014317968562697856,0.004786037255770099,0.004987900628385017
0.05011208753244683,0.013898079515247316,0.012323557427542988
0.04337422134050694,0.012067628982018129,0.010706472792518618
0.016427219115832923,0.00862143123183952,0.008282049149926763
0.055434841816670355,0.01487941929157327,0.013116140051351656
0.07084468493794238,0.016814222893966314,0.01446507237031518
0.06122430693415674,0.01406054325079329,0.01200994482977749
0.04653720409440177,0.010951595449267387,0.009404395073391974
0.0618387710857688,0.01555717515302849,0.013544931851604996
0.07181414547447995,0.016831661835070674,0.01444111906813984
0.05796178554747468,0.014024866277276393,0.012114565439441683
0.006232992257314122,0.0034198505042997243,0.0032975399932990983
0.0007960398011112119,0.0046595950302431395,0.00482757569237931
0.0021202944976579,0.003729593422095898,0.0037995629405497243
0.03578488205712737,0.012095439496367481,0.011065463732856181
0.02764979261453238,0.012713701573952801,0.012064306311318908
0.010628680649446286,0.007436227687747866,0.0072974253850653275
0.00212589204905569,0.005731866003244349,0.00588864747951342
0.04816617251307441,0.015632233706277737,0.014217714627721357
0.062200621709897666,0.01674879581759273,0.014772629474449036
0.0351404082618505,0.01206943198261796,0.011066346057433937
0.014919721988823043,0.006717367083721616,0.006360742957412859
0.054012047256184206,0.014985162655638115,0.013288341586049154
0.06715487280067224,0.018704206815971926,0.016597656120984954
0.06743195035501781,0.01703814606962386,0.014847111100693682
0.05846841396359023,0.014949706919224627,0.013057589221643512
0.0683344000090389,0.01762086590081481,0.015415929635239849
0.062290176064050004,0.015449188069133505,0.013412623373702358
0.05658422964353754,0.014289163157382864,0.012450247223202223
0.0017102354362239862,0.0031782365016480726,0.003242062634927381
0.0005621170216612249,0.0038198112858040616,0.00396145016685375
0.0002602427025585139,0.004114235166482727,0.0042818000562185625
0.00027261631873920484,0.004626983739390475,0.004816304062027487
0.006841666081533118,0.006486439139715853,0.006470994490071624
0.03609358212606911,0.01604212501775719,0.015170322534787107
0.029448817383963485,0.013154133602461204,0.012445669090221975
0.014831165064650634,0.006951804518411667,0.006609223625096931
0.049118110290556606,0.015852681290021285,0.014406358289998015
0.06468334070233915,0.017562687784454706,0.015513963744546685
0.059116312878556156,0.016144488437275367,0.014276148244176204
0.04322080709064174,0.009919047000408944,0.008471144387790126
0.06016754663695703,0.017521193074988832,0.015667003789685868
0.06816515850852299,0.01715485904542584,0.014937019938334661
0.05914644363249479,0.01651228080238406,0.014658621548900982
0.06152359588689154,0.016060632675729315,0.014083982101330952
6.770395876344509e-05,0.003820421600402611,0.003983583236995618
0.0015429882816166056,0.005282307051863368,0.0054448861288306175
0.005063704174008833,0.006592823767851291,0.006659307228453136
0.05104929060108779,0.017098122693771214,0.015621984958670492
0.052284109430995616,0.01624346261570934,0.014676477971566461
0.06255866031877576,0.016221574390443437,0.014206918480515942
0.06065872638434016,0.01624511539148703,0.014314088826580374
0.05387500938585254,0.014833415734160959,0.01313595514060915
0.05987920863042753,0.016244544639204658,0.014347385335238444
0.0023002456386755615,0.005793988631703068,0.005945890500965134
