"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)"
0.2625474551806709,0.12300243203994746,0.02491832248497043,-0.04077123596492553,0.007984889778170313,0.197881836649232,0.15427208248075325,0.028413635389244254,-0.034153433915878474,0.00845291255435927,0.2150818264588468,0.1514132774682047,0.029647865979997443,-0.03151621223103392,0.008398253345397058,0.22450520309502925,0.13784668752490328,0.03170811139678021,-0.03243034535999901,0.00878106886164496,0.2303734404080252,0.14386328212667984,0.03221280636282416,-0.032341660785578416,0.009337394508507037
0.256452444429075,0.11453870478876178,0.023276243199305977,-0.04147878825260465,0.008235502550796994,0.20590782175814232,0.14738449492551828,0.02863043577337463,-0.033159392516895446,0.00896571409323904,0.20796013792985946,0.14640437668681305,0.028942855114224342,-0.031222562947211818,0.008799553406100804,0.15213158628298973,0.08428435369385204,0.034380574955962376,-0.03071067773324242,0.009031625612622558,0.24337103169887866,0.15259943460296624,0.028104947104558194,-0.032927280082437546,0.0083879143699449
0.24962818718366409,0.1025865190763712,0.006196510173337414,-0.02576495873285803,-0.006442241510543198,0.17371377026842602,0.12495912039336678,0.005826934477041327,-0.023363699463812882,-0.006514388809710556,0.236461407822401,0.11747577340183894,0.009568185944515669,-0.021221214135478866,-0.005977829558456152,0.2275863385794622,0.11056904322746972,0.010065064427779009,-0.02103768083610279,-0.0059930188292245225,0.21446151835747823,0.10406241920518208,0.012826419181032387,-0.02024564126065142,-0.004677356959810195
0.25320520736997953,0.133689351409996,0.027297032508906787,-0.03741758536081374,0.008328309761079544,0.1873562263297624,0.15553117042627973,0.027736347133740197,-0.034422800306154994,0.008371327396607845,0.23056903800308665,0.1500837520101077,0.030388794580377944,-0.032201452767319214,0.008667440955996619,0.16567953347102443,0.09232271107259926,0.0349209783302648,-0.03110950958926187,0.008683812482115217,0.22969738383688482,0.1434014513365573,0.032278452850148714,-0.03221651362296073,0.009390823714565653
0.22054161540444703,0.06251176724850396,-0.008450241109892384,-0.003777108713590759,-0.013624526882751403,0.1589237475884625,0.07165580987562492,-0.0115629233543085,-0.005203464236637506,-0.014073958806338164,0.23549903798501245,0.0630823192068691,-0.00714167678191312,-0.0040077899241305935,-0.013279517402097905,0.18148282972116575,0.03570215792410037,-0.005932246020293096,-0.0023863709016308447,-0.013629104059596608,0.18970836414424985,0.04685064316253357,-0.00370513951808356,-0.0018751687472586492,-0.01184927110161738
0.2391732045288994,0.09511760400138712,-0.0008948965385683533,-0.007229763874506094,-0.006124883081549918,0.22452471339585375,0.09582416295984225,-0.0020926568663643917,-0.008118211915246863,-0.0062953429231525256,0.2431183601287539,0.09370445343998884,-0.0010093064827330109,-0.007731582318266678,-0.006111917646832798,0.21250022225383242,0.07255156234901303,0.0003737020097692185,-0.007006363107151569,-0.006211245794796079,0.23321671077797537,0.08971212382588893,-0.00012811081871949505,-0.0072746431814891275,-0.005749948618792326
-0.021523506133894567,-0.06660205933380521,-0.007903000113920642,-0.01593965931430931,-0.004334233081131049,0.09727092832509543,-0.11867755428182097,-0.012649104476686997,-0.026086867857402263,-0.004961251003271853,-0.1022352792657022,-0.09881824700613269,-0.023527678074282396,-0.022912158240359616,-0.00765005297013188,0.009257777755838349,-0.11400989151278865,-0.017145438123257573,-0.028726596083514713,-0.0056704093057170805,-0.002119482632158838,-0.1198497235401793,-0.014863455961854654,-0.028068453679866396,-0.004603431772854642
-0.052303594520289966,-0.061194003655498805,-0.006264352673555415,-0.034098757351360726,0.0014187609692317474,0.08358093951238581,-0.12277413624198076,-0.012321261870535467,-0.04645942571007271,0.0006142652343919588,-0.13104532744724573,-0.10129106733959063,-0.024054966175721337,-0.04334538053959478,-0.0022486658793194297,-0.018284990944283028,-0.12012257837463838,-0.017170878415000382,-0.049345229060519635,-0.00018568933759869081,-0.02667906240701626,-0.12347093485833555,-0.01494977122468388,-0.048722820313100164,0.0009552082114092665
-0.07947942901295918,-0.04388380364563143,0.00445188521418104,-0.03203412687286568,0.006963293124313487,0.06176948039123788,-0.11092597333116544,-0.0027897934697940783,-0.04601760334635896,0.005995623238246699,-0.15216019277453874,-0.08948220453157057,-0.014493278193678967,-0.04299090270757341,0.0031495851573315257,-0.026932957726341855,-0.09755025078386342,-0.008438596017096834,-0.04921203103336652,0.005215274149629543,-0.04664915169851043,-0.11005387095237575,-0.005818163164633003,-0.04841115812409346,0.006186364130972706
-0.04006514386888606,-0.07647666940984019,-0.007102948804484947,-0.04393987753065494,0.006615224302144051,0.019712929874989522,-0.10746853753386511,-0.0109847858667457,-0.050838376438528364,0.006092149230619412,-0.0638056350161692,-0.09908234817021973,-0.015557596789448559,-0.0496935554951302,0.004984672794096663,-0.010411720951770075,-0.09837655250150515,-0.013489355761268482,-0.05220342089942839,0.005792695657075361,-0.022318454808100928,-0.10663164113769884,-0.012300952921312822,-0.05182010058816368,0.00611980804669084
-0.03927272651154266,-0.05121640637115954,0.0029884587504927715,-0.009276136921964166,0.010413059873040663,0.02411707917111773,-0.12027472377445554,-0.012420224024335066,-0.03014281177443558,0.008289129581725384,0.05885719491243663,-0.12316540059817144,-0.010672585559970603,-0.032136096645364716,0.008899091003356244,0.0675412139960728,-0.08416441247094802,-0.015151058408647253,-0.031206058863536664,0.008348255683146193,0.040484003633655716,-0.10824435276956902,-0.015428743161829033,-0.03109322022109003,0.007131745310077804
-0.009947118025236706,-0.04563039761712641,-0.004905884838940663,0.010693016783350724,0.0016255291627169034,0.05903907042142514,-0.12224562105638649,-0.022130462470951365,-0.012562544527407108,-0.000749216967676315,0.11645772002026192,-0.12712492467204806,-0.019215703620875192,-0.015599195060890459,0.00023355400253186596,0.1115355019056519,-0.08018077359048617,-0.025227005830807836,-0.013750026017255512,-0.0006657049424812951,0.09060241662479261,-0.10183808334748823,-0.02713649752093367,-0.01409416909473532,-0.0027220489602859652
0.22390624422009742,0.17339362086809013,0.031831924517482214,-0.018310249016291136,0.007512964162853578,0.26513808987184856,0.1440458721335285,0.026667478883152202,-0.026052957018275424,0.00680657082332894,0.21558375549707143,0.1488770235084456,0.023991663949890853,-0.025006485427783727,0.006113330486981055,0.260905326940513,0.15610537104151292,0.024926390092203796,-0.026908755903484592,0.0066828833060693545,0.23854964615746127,0.14037896013818885,0.02703067172427497,-0.026221385438522142,0.00721347010098972
0.19257052112757245,0.19752242484150373,0.038306111365414,-0.004589714832489412,0.008493242702065128,0.31034022733986044,0.12813640272178958,0.028060010321296014,-0.02129881389452398,0.00710162941688628,0.15654041145654266,0.14346213752201525,0.01966951855711787,-0.01889241286936914,0.005032859420765051,0.2720222944645289,0.1549896327744062,0.022904457259560862,-0.023976644084034878,0.006605008617886602,0.24509074113978027,0.13449830148198233,0.02457412926669807,-0.023368881570931185,0.006674767339658305
0.23884257833184497,0.13239373902303045,0.02108721597781803,-0.03051065776275648,0.0011480895893628464,0.19342514355471482,0.1440201624551698,0.02031747752367436,-0.029732440274556418,0.001028684522025264,0.22718475947892244,0.13981042055184661,0.022377788211249486,-0.028113817477029953,0.0012715135144241978,0.2380140199417207,0.14341780540233662,0.02236832668467037,-0.028503644489782515,0.0013746157752686382,0.22133492883742822,0.13240672417877697,0.02434244348936159,-0.02788791798875853,0.0020364331682374125
0.26036720489471277,0.12580546746726667,0.025642726046269538,-0.03972200849032201,0.008047895366692148,0.20390804039607863,0.15412592989555265,0.029012421831874843,-0.03356247729228168,0.008500708870710284,0.21977094107540687,0.1515906201309077,0.030124535989469275,-0.031387317994069026,0.00847559549610306,0.19820850429720394,0.11831153523544606,0.03337459749959331,-0.03150921116101941,0.008728161931316482,0.23652380083971994,0.14834966544822872,0.03149469149133463,-0.032247715104276715,0.008954997864881877
0.2469265794402842,0.13656152792721157,0.025417751345188144,-0.028432580943453394,0.009390427544577872,0.23278915219276866,0.1446898758732132,0.0265850263472331,-0.026502011228808114,0.009548768104073473,0.199714573193496,0.14727313435283107,0.024964808823458827,-0.024175699904682362,0.008925871704770206,0.17583750421033298,0.0937227239794416,0.030631400155901687,-0.02488536199400509,0.009498530898667585,0.2511168183387405,0.15016259832362486,0.02549544432242847,-0.02670355541140754,0.008994995774197096
0.2603290069112689,0.11595033557063211,0.016238563837145878,-0.03501495969026865,0.0003160901738317067,0.15100373913895987,0.15116761731168862,0.016641763866677112,-0.030434310611030836,0.0003421833812135654,0.23314969736382554,0.14119527377342683,0.0215849829916813,-0.027183876813145956,0.0010007664971159362,0.23250858958691345,0.13610775668559552,0.022189031679236148,-0.027328532558004326,0.001080175519919841,0.21087824658944182,0.1239451871012115,0.025934235070488507,-0.026228321048617005,0.002718292369703116
0.27069343431420956,0.1234730197293385,0.02029341580807473,-0.037900583375257264,0.0037965419852005263,0.18640714132060007,0.15599600264471125,0.022280173632914388,-0.03235787519038091,0.0040495532898033575,0.23365037806838065,0.1498664090384906,0.025225008473751788,-0.029487382631741006,0.004329790996271878,0.1146359103656896,0.04507507238292392,0.03339529372002027,-0.027445105688811356,0.004339663571338501,0.2520723282038041,0.15070982965558713,0.025470175081483904,-0.03039501363706841,0.004375550436604197
0.2549611824414583,0.12593754761092527,0.01848855293847767,-0.023776301426383085,0.0076710903114628436,0.22562489567262758,0.14160444980407216,0.02053632740724151,-0.02021953254039013,0.007947628599570234,0.22168116444291047,0.14136565688170802,0.020484460440813142,-0.018554023099509556,0.007736748359335606,0.06517730971098915,0.0021247996113891443,0.03140672278019044,-0.01591800227858517,0.007775002380813478,0.28359251243552414,0.1642218893178853,0.015577566075455355,-0.021429488403704604,0.005703563868079664
0.25044928242151054,0.1004892535309793,0.007858367790811257,-0.022206998067206652,-0.004908637128892911,0.1541102121002041,0.12209754462476274,0.005272906137629953,-0.02169953978441174,-0.005294311291086869,0.25302316165742295,0.11072123277519552,0.011061883588967081,-0.019388780876587873,-0.0043435370218016895,0.1874030086305584,0.07077479087184753,0.013358782297584559,-0.017649081889652744,-0.004650946567412057,0.20127978843290534,0.08796288027468803,0.016209328806084354,-0.01701749204460777,-0.0022449378202565543
0.2520450190087947,0.1241369724476622,0.01669832646876346,-0.013978452316577142,0.004107141814451839,0.2401483000149313,0.12670774446004832,0.01634860463848553,-0.013952326953259845,0.004055284387070946,0.25162169589653793,0.1253634124938695,0.01702648991697365,-0.013621491578516623,0.0041593891725804685,0.23447456795739435,0.11272244146421534,0.017899415231279945,-0.013242694283891882,0.004117704829484202,0.24646461862250332,0.12272144318275753,0.01764648923110835,-0.013388417339850505,0.004409371066668
-0.028209202584278156,-0.07645888173666388,-0.007611372334518264,-0.021502449768015762,0.002131713949101174,0.09215788768435319,-0.12736192717307515,-0.011839421406699953,-0.0310868969506166,0.0015771189686018265,-0.0992217577768844,-0.10810420463598121,-0.02232846390651226,-0.028567881264712654,-0.0009503574038927354,-0.024651437743126767,-0.14235121672175208,-0.01507745967603467,-0.03328568926293102,0.0007962862046902138,-0.00990778929620497,-0.12804360354430888,-0.014262137329954903,-0.03317812588121164,0.001896125825643048
-0.05601359136212126,-0.06386269107186127,0.0015992920036567299,-0.023596986174961705,0.009994460542147402,0.0779527363107647,-0.1237741511806955,-0.004122713115576832,-0.03548387002727153,0.009235979932895143,-0.13317341796257515,-0.10260858863165438,-0.01567355188515486,-0.03250397077849841,0.006427941141810858,-0.029934613795968065,-0.1262228655987988,-0.00858167208713234,-0.03821650901218634,0.008428530762095984,-0.03177455542765199,-0.1245113971181436,-0.006726037925212869,-0.03773160370480988,0.009579341436494155
-0.01733969451127726,-0.09315659092625733,-0.016647457068043863,-0.043414030341513254,-2.398278132929952e-05,0.044598628578623754,-0.11707988826921034,-0.01811479397951085,-0.047495951615634906,-0.00021093188432308322,-0.053106783708504114,-0.10716247343035132,-0.02349194240268604,-0.0464275537652744,-0.0014798708877665641,-0.029354327069990884,-0.13349959867963512,-0.01927196407471657,-0.04846125631649888,-0.0006528296086955057,-0.008819843599763209,-0.11635155860243213,-0.019691989076391896,-0.04870747950895905,-0.0001446654256894271
-0.0644776061686243,-0.05530024990017727,0.0057350293564835415,-0.02996930416162164,0.01246716463652819,0.048523359942558006,-0.11122307296137166,-0.0007723179356815563,-0.04201299768858632,0.011593806616622682,-0.11723974442860577,-0.09460543381226623,-0.009841254422947737,-0.03967275191874366,0.009389049007848888,-0.01689811247465338,-0.09824865696884602,-0.005339137314565922,-0.04456049486681883,0.010994733891844037,-0.0353124675554848,-0.11039970312433728,-0.003156497228015731,-0.04387990993979913,0.011727471633884901
-0.07214573485951944,-0.04529114846301453,0.015384571502013174,-0.01703274831296585,0.014639649583350508,0.0334728252404272,-0.1217128855422346,0.0017669462788800251,-0.03733251240812215,0.01277618019879214,-0.047309739924870656,-0.11334527393914477,-0.0027222641027059525,-0.036875441515396144,0.01176897556217058,0.0295235755039051,-0.08658760755799352,-0.0029334403624601967,-0.03960121729315986,0.012480072266833134,-0.00774596676293343,-0.11564999654192842,-0.0010175816467333503,-0.038860653725218665,0.01231685047185241
-0.002221495631760488,-0.06290892582667922,-0.007163582506499049,0.0038407685953549993,6.57020890566175e-05,0.037674037141242796,-0.11915648769180005,-0.020849994291815097,-0.014078678990732474,-0.0018253241619267232,0.12158741240990537,-0.12672763704124493,-0.016476459019899095,-0.01739858441697282,-0.0004990915991683739,0.09004229804051625,-0.08830402959987517,-0.022507581418702037,-0.014579082062395658,-0.0016579238656367881,0.07394911979319077,-0.10494386896083713,-0.02396991987351753,-0.014842214715099113,-0.00323509742162043
0.13392761616737367,0.028310417800088757,-0.021344512926493642,0.031247876246111455,-0.020003651930979062,0.17193968367723153,-0.021824959680093216,-0.033306306464907676,0.015468642724486519,-0.021655529965421937,0.22735373371612386,-0.026816438292112596,-0.030420290246239406,0.013255207318950642,-0.02077765021238689,0.21190213611305375,0.0029291397515334022,-0.034727175751194495,0.015012238445111015,-0.021536948285030316,0.1926930976324568,-0.014204456022075328,-0.03494572273041218,0.015086897287576903,-0.022414686577673697
0.14305258317770653,-0.05361381406019398,-0.033909240628517155,0.02431448039524564,-0.019162004532642732,0.15116001785480687,-0.06457758220454195,-0.03654494822892441,0.02084767713683353,-0.01952605916255081,0.166045278235853,-0.06591459831218596,-0.03577068911380503,0.020243487144718617,-0.01928929741745425,0.16143552582389906,-0.05818144262833556,-0.036914307313267905,0.020728404533495882,-0.019495804081901852,0.1583866348298872,-0.06144355472906635,-0.03725272824084609,0.020662927389516996,-0.019834993099015305
0.22194740159274448,0.15921922401710653,0.022702389976952238,-0.006584354438301668,0.001033184019904501,0.2682720349095197,0.12265075754756842,0.01577818247040048,-0.01662971489941081,8.36375338224021e-05,0.23200700778400404,0.1262925652419442,0.013792496000775221,-0.016133624423549323,-0.00039714631359583915,0.26753836997641506,0.1361510197993191,0.014006312039405944,-0.017480723477691112,-2.416645418141253e-05,0.24947627614814633,0.1226914447185074,0.015284664643974068,-0.01703274993769142,0.00012695916778789667
0.2039507325271952,0.12376359459190535,0.01698726272362132,0.007850958853330554,0.00445139254765323,0.2712949549631742,0.0821644282957504,0.010528529746629652,-0.002423482324540701,0.0035722874667237924,0.19199184479647563,0.09012221237053071,0.006187848575040631,-0.0013234291822362865,0.002519428151463555,0.25490824517703153,0.10010178805604525,0.007492262883076542,-0.003966094746474427,0.0033110584068001725,0.2386511613811291,0.08726441186096717,0.008238253917399092,-0.0036658985017045402,0.0031808250308362988
0.24839952845689836,0.13836063880176566,0.02337082062840526,-0.03186862413085444,0.0031377074099886502,0.179188501246983,0.15255618871736215,0.021099043776470816,-0.03200130679336696,0.0028030537430315497,0.24077151634835622,0.14515437281348742,0.024785681468249842,-0.0297529670353616,0.0033153235543668643,0.22158686937056193,0.12880115544331033,0.02603599446948682,-0.02940522064980175,0.003307463229215989,0.21888448985332876,0.13061440875576208,0.028369366375685053,-0.0287928383361932,0.004739700394397893
0.27052707423675004,0.12303177246094268,0.01813842456660828,-0.03151850806286401,0.004639918345377152,0.21706103893833054,0.14877747968739197,0.020994592888431002,-0.026087399993574328,0.005022188435597139,0.2340733631783546,0.14617034528238407,0.022158374456056,-0.024038653069764947,0.005023206601840335,0.17841664967766255,0.08822597944019167,0.0270860057947517,-0.023391220955379887,0.005184657832974907,0.2552104590950763,0.14695453586023896,0.022492209787294003,-0.025081659383475507,0.0050957582878835795
0.22092509060047288,0.15209525818568737,0.025302453488307005,-0.0036195419837676615,0.009267609925561686,0.268204834066736,0.12149739641946657,0.02033351060238397,-0.011354271399420354,0.008590041078972785,0.1866063916770877,0.12926667657441443,0.015975440607491842,-0.009159143816897626,0.007402073453347791,0.2285343414658705,0.11110098029609444,0.019917425580611475,-0.011774267870149924,0.008365017533399377,0.24837027594894903,0.12595564695602993,0.01855453169371642,-0.012255797016605322,0.008226032457119883
0.24739550620890696,0.08164562696502364,0.0006521886064053415,-0.01859542983085597,-0.006707965840128726,0.1362585049691568,0.11355347098018645,-0.00015254139312000266,-0.015396469693936533,-0.006850230454278604,0.22427791039570152,0.10290052939218194,0.005135738128568704,-0.011995944749252082,-0.006136457778596304,0.20410981693692243,0.08323081806697219,0.0067569923954018596,-0.011715657563162906,-0.006101241511915803,0.19230818772205233,0.08016524942298267,0.010798861486204205,-0.010606588174694315,-0.0038923752801633704
0.27201467218493647,0.1164203148560018,0.017531944038125333,-0.0370695701054764,0.0033509200381729234,0.16105461941227206,0.15603469528439862,0.019148741370291898,-0.030971278351217466,0.0035452148198915267,0.23479501805550237,0.1468680435498175,0.023641642702678597,-0.027508349588747094,0.004082765021437406,0.2325037464057276,0.1354347398282398,0.024964799989135426,-0.02779307231823045,0.004248154916008938,0.22406783756749302,0.1325390684794993,0.0274597014841557,-0.027100674675066813,0.005567625724587052
0.25803455916631174,0.11662869929527016,0.016800542812672844,-0.026636891155382984,0.00743899715656208,0.1864549760857634,0.1444499973530168,0.018550609434393593,-0.02185438847587999,0.00766259599046669,0.22241646191412204,0.1396085846709743,0.02083759073345894,-0.019223665336446014,0.007832049706209388,0.07120375302293569,0.008464696595891413,0.03097090927723118,-0.016560118135112167,0.007809542877799477,0.25529806811677297,0.1480550687823898,0.019288448680617076,-0.020783094611978102,0.007155556199396181
0.24800470487659243,0.06440533013508155,-0.010717165757712407,-0.007703227920316572,-0.010021845713119383,0.13501800087877958,0.09813730921472281,-0.011131856009358006,-0.003966884581823148,-0.010110414436715842,0.22576075598217588,0.08724126343898655,-0.005702311579156254,-0.0006807359560623235,-0.00935294723567507,0.2017389827902763,0.06669900198236764,-0.004128600653450046,-0.00024757563366081467,-0.009361634603562676,0.19112282086672003,0.06458522745334341,-0.00013234590327783433,0.0008418395804712475,-0.007137491813292025
0.25848414798659414,0.10765407980472971,0.011481547502843126,-0.021747523270798583,0.001628306018735893,0.15550305194537695,0.13869587738540604,0.011196234907638863,-0.018230863778914242,0.001560456416486316,0.24025772252036182,0.1285984672563575,0.016246910552922718,-0.015363660400512725,0.0022878269288056133,0.18297444669011415,0.08453623876701138,0.019390000557442822,-0.014161284245932368,0.002180725696935976,0.20810029640141592,0.10921564774910511,0.02094549813125951,-0.013935704608619903,0.0041643155896797365
0.24682731907480218,0.1268550090994977,0.017818494100877498,-0.013434958045235755,0.009711251230769807,0.22690456648666352,0.1332415554877718,0.017882226970379642,-0.012611902283309318,0.009714652235471053,0.23955187999140684,0.1316228483253885,0.018664834159738904,-0.011899870016666847,0.00979522570394342,0.19386909495538313,0.09346138963230594,0.021545634138716678,-0.011044999228325974,0.009762839704695441,0.24417878394008743,0.1321266958411865,0.018642828000734767,-0.012125282865888844,0.009774822339027552
0.029699421576484378,-0.057325978302110336,-0.018754170687970202,0.00417977860851787,-0.012329685778913775,0.1414858503305465,-0.10987535599590928,-0.02432660821199982,-0.006696460309194522,-0.013073455346094944,-0.033150999432271705,-0.09242968789021827,-0.03386511966527655,-0.004074665599486614,-0.015411618269089676,0.08264825491139986,-0.09006173782581542,-0.029483241583796175,-0.009489179676737782,-0.013673889726678426,0.05627940082396159,-0.10845773051372881,-0.02691526901773313,-0.008656536334619932,-0.012991500590996815
