labels,diffG1,diffG2
2.0,-0.11918722838163376,-0.11918722838163376
2.0,-0.11117579787969589,-0.11117579787969589
2.0,-0.03602831810712814,-0.03602831810712814
2.0,-0.08767469972372055,-0.08767469972372055
2.0,0.10439999401569366,0.10439999401569366
2.0,0.14525605738162994,0.14525605738162994
2.0,0.09352445602416992,0.09352445602416992
2.0,0.1721036434173584,0.1721036434173584
2.0,0.1098160371184349,0.1098160371184349
2.0,0.0622829906642437,0.0622829906642437
2.0,0.17448574304580688,0.17448574304580688
2.0,0.23068884015083313,0.23068884015083313
2.0,0.20037174224853516,0.20037174224853516
2.0,0.10326004028320312,0.10326004028320312
2.0,0.18353520333766937,0.18353520333766937
2.0,0.21817496418952942,0.21817496418952942
2.0,0.056807905435562134,0.056807905435562134
2.0,0.11578977853059769,0.11578977853059769
2.0,0.15095146000385284,0.15095146000385284
2.0,0.20918256044387817,0.20918256044387817
2.0,-0.01716897450387478,-0.01716897450387478
2.0,-0.046209294348955154,-0.046209294348955154
2.0,0.011582410894334316,0.011582410894334316
2.0,0.23012317717075348,0.23012317717075348
2.0,-0.10286528617143631,-0.10286528617143631
2.0,-0.13455355167388916,-0.13455355167388916
2.0,-0.13171930611133575,-0.13171930611133575
2.0,-0.09899022430181503,-0.09899022430181503
2.0,-0.11929398775100708,-0.11929398775100708
2.0,-0.14044775068759918,-0.14044775068759918
2.0,-0.1309371143579483,-0.1309371143579483
2.0,-0.09117057174444199,-0.09117057174444199
2.0,-0.11136329919099808,-0.11136329919099808
2.0,0.1598922312259674,0.1598922312259674
2.0,0.10221535712480545,0.10221535712480545
2.0,0.1221541091799736,0.1221541091799736
2.0,0.15107469260692596,0.15107469260692596
2.0,0.06681528687477112,0.06681528687477112
2.0,0.1787945032119751,0.1787945032119751
2.0,0.20833046734333038,0.20833046734333038
2.0,0.1168145015835762,0.1168145015835762
2.0,0.1978202909231186,0.1978202909231186
2.0,0.2315646857023239,0.2315646857023239
2.0,0.07309829443693161,0.07309829443693161
2.0,0.12370046973228455,0.12370046973228455
2.0,0.16326779127120972,0.16326779127120972
2.0,0.2084561586380005,0.2084561586380005
2.0,-0.029438940808176994,-0.029438940808176994
2.0,-0.042504046112298965,-0.042504046112298965
2.0,0.03842535987496376,0.03842535987496376
2.0,0.215927392244339,0.215927392244339
2.0,-0.14923101663589478,-0.14923101663589478
2.0,-0.14877501130104065,-0.14877501130104065
2.0,-0.11466538906097412,-0.11466538906097412
2.0,-0.13904863595962524,-0.13904863595962524
2.0,-0.1554475873708725,-0.1554475873708725
2.0,-0.14834807813167572,-0.14834807813167572
2.0,-0.10767121613025665,-0.10767121613025665
2.0,-0.13554401695728302,-0.13554401695728302
2.0,0.15842227637767792,0.15842227637767792
2.0,0.12062396109104156,0.12062396109104156
2.0,0.1823561191558838,0.1823561191558838
2.0,0.05921411141753197,0.05921411141753197
2.0,0.12531469762325287,0.12531469762325287
2.0,0.2087293267250061,0.2087293267250061
2.0,0.07107282429933548,0.07107282429933548
2.0,0.12758688628673553,0.12758688628673553
2.0,0.17026783525943756,0.17026783525943756
2.0,0.22005365788936615,0.22005365788936615
2.0,-0.0411858893930912,-0.0411858893930912
2.0,-0.045148879289627075,-0.045148879289627075
2.0,0.025844458490610123,0.025844458490610123
2.0,-0.15648476779460907,-0.15648476779460907
2.0,-0.158681720495224,-0.158681720495224
2.0,-0.1386038213968277,-0.1386038213968277
2.0,-0.15383829176425934,-0.15383829176425934
2.0,-0.16292019188404083,-0.16292019188404083
2.0,-0.16181634366512299,-0.16181634366512299
2.0,-0.1401461809873581,-0.1401461809873581
2.0,-0.15489183366298676,-0.15489183366298676
2.0,-0.14942055940628052,-0.14942055940628052
2.0,0.13073913753032684,0.13073913753032684
2.0,0.21244071424007416,0.21244071424007416
2.0,0.05832187458872795,0.05832187458872795
2.0,0.12909504771232605,0.12909504771232605
2.0,0.16695845127105713,0.16695845127105713
2.0,-0.04299996420741081,-0.04299996420741081
2.0,-0.043261829763650894,-0.043261829763650894
2.0,-0.0019598689395934343,-0.0019598689395934343
2.0,-0.1602877825498581,-0.1602877825498581
2.0,-0.16125531494617462,-0.16125531494617462
2.0,-0.15114040672779083,-0.15114040672779083
2.0,-0.16306275129318237,-0.16306275129318237
2.0,-0.16433461010456085,-0.16433461010456085
2.0,-0.16445723176002502,-0.16445723176002502
2.0,-0.16125088930130005,-0.16125088930130005
2.0,-0.16230817139148712,-0.16230817139148712
2.0,-0.16004660725593567,-0.16004660725593567
2.0,0.1304621547460556,0.1304621547460556
2.0,0.15708497166633606,0.15708497166633606
2.0,-0.014041028916835785,-0.014041028916835785
2.0,-0.026203518733382225,-0.026203518733382225
2.0,-0.04355357214808464,-0.04355357214808464
2.0,-0.15698543190956116,-0.15698543190956116
2.0,-0.1615763157606125,-0.1615763157606125
2.0,-0.15725068747997284,-0.15725068747997284
2.0,-0.16668644547462463,-0.16668644547462463
2.0,-0.16456179320812225,-0.16456179320812225
2.0,-0.1671644151210785,-0.1671644151210785
2.0,-0.1655951291322708,-0.1655951291322708
2.0,-0.16342556476593018,-0.16342556476593018
2.0,0.014080321416258812,0.014080321416258812
2.0,-0.13541927933692932,-0.13541927933692932
1.0,-0.15415097773075104,-0.15415097773075104
2.0,-0.16925585269927979,-0.16925585269927979
1.0,-0.16626660525798798,-0.16626660525798798
1.0,-0.1624497026205063,-0.1624497026205063
1.0,-0.1542724221944809,-0.1542724221944809
2.0,-0.16906817257404327,-0.16906817257404327
2.0,-0.16580811142921448,-0.16580811142921448
1.0,0.06534582376480103,0.06534582376480103
1.0,-0.11262241005897522,-0.11262241005897522
1.0,-0.13851305842399597,-0.13851305842399597
1.0,-0.15030437707901,-0.15030437707901
1.0,-0.13374276459217072,-0.13374276459217072
1.0,-0.17014630138874054,-0.17014630138874054
1.0,-0.17018109560012817,-0.17018109560012817
1.0,-0.1668393909931183,-0.1668393909931183
1.0,-0.16359521448612213,-0.16359521448612213
1.0,-0.1733895242214203,-0.1733895242214203
1.0,-0.1709979772567749,-0.1709979772567749
1.0,-0.11958105117082596,-0.11958105117082596
1.0,-0.10548937320709229,-0.10548937320709229
1.0,-0.06474851816892624,-0.06474851816892624
1.0,-0.17110703885555267,-0.17110703885555267
1.0,-0.17617391049861908,-0.17617391049861908
1.0,-0.17190511524677277,-0.17190511524677277
1.0,-0.1627441942691803,-0.1627441942691803
1.0,-0.1461499184370041,-0.1461499184370041
1.0,-0.1759270280599594,-0.1759270280599594
1.0,-0.1773805171251297,-0.1773805171251297
1.0,-0.1725061535835266,-0.1725061535835266
1.0,-0.16636142134666443,-0.16636142134666443
1.0,-0.16766825318336487,-0.16766825318336487
1.0,-0.15978297591209412,-0.15978297591209412
1.0,-0.1511908769607544,-0.1511908769607544
1.0,-0.09437219053506851,-0.09437219053506851
1.0,-0.017789313569664955,-0.017789313569664955
1.0,0.053291305899620056,0.053291305899620056
1.0,0.07873445749282837,0.07873445749282837
1.0,-0.17499394714832306,-0.17499394714832306
1.0,-0.1631280928850174,-0.1631280928850174
1.0,-0.1316707283258438,-0.1316707283258438
1.0,-0.06774581223726273,-0.06774581223726273
1.0,-0.00907598715275526,-0.00907598715275526
1.0,-0.1773204356431961,-0.1773204356431961
1.0,-0.17451898753643036,-0.17451898753643036
1.0,-0.17040474712848663,-0.17040474712848663
1.0,-0.16594989597797394,-0.16594989597797394
1.0,-0.16080640256404877,-0.16080640256404877
1.0,-0.1543223112821579,-0.1543223112821579
1.0,-0.13949520885944366,-0.13949520885944366
1.0,-0.15499427914619446,-0.15499427914619446
1.0,-0.13998520374298096,-0.13998520374298096
1.0,-0.13512827455997467,-0.13512827455997467
1.0,-0.13877004384994507,-0.13877004384994507
1.0,-0.1424901783466339,-0.1424901783466339
1.0,-0.10570429265499115,-0.10570429265499115
1.0,-0.08838704973459244,-0.08838704973459244
1.0,-0.014621553011238575,-0.014621553011238575
1.0,0.04427056014537811,0.04427056014537811
1.0,0.08186366409063339,0.08186366409063339
1.0,0.09694474935531616,0.09694474935531616
1.0,0.09144233912229538,0.09144233912229538
1.0,-0.16279049217700958,-0.16279049217700958
1.0,-0.1563570350408554,-0.1563570350408554
1.0,-0.14411324262619019,-0.14411324262619019
1.0,-0.10949569940567017,-0.10949569940567017
1.0,-0.04519758000969887,-0.04519758000969887
1.0,0.0009343334822915494,0.0009343334822915494
1.0,0.010397450067102909,0.010397450067102909
1.0,-0.1475050151348114,-0.1475050151348114
1.0,-0.14210732281208038,-0.14210732281208038
1.0,-0.14259393513202667,-0.14259393513202667
1.0,-0.14285072684288025,-0.14285072684288025
1.0,-0.13938014209270477,-0.13938014209270477
1.0,-0.12303325533866882,-0.12303325533866882
1.0,-0.10202614963054657,-0.10202614963054657
1.0,-0.10815813392400742,-0.10815813392400742
1.0,-0.12410709261894226,-0.12410709261894226
1.0,-0.11418556421995163,-0.11418556421995163
1.0,-0.11114604771137238,-0.11114604771137238
1.0,-0.11546101421117783,-0.11546101421117783
1.0,-0.1254025548696518,-0.1254025548696518
1.0,-0.12864693999290466,-0.12864693999290466
1.0,-0.12806326150894165,-0.12806326150894165
1.0,-0.11014675348997116,-0.11014675348997116
1.0,-0.10269251465797424,-0.10269251465797424
1.0,-0.11197151988744736,-0.11197151988744736
1.0,-0.11938457190990448,-0.11938457190990448
1.0,-0.1164068877696991,-0.1164068877696991
1.0,-0.11045640707015991,-0.11045640707015991
1.0,-0.03277987986803055,-0.03277987986803055
1.0,0.020957540720701218,0.020957540720701218
1.0,0.08263450115919113,0.08263450115919113
1.0,0.1051608994603157,0.1051608994603157
1.0,0.09992263466119766,0.09992263466119766
1.0,0.10813987255096436,0.10813987255096436
1.0,-0.1267392486333847,-0.1267392486333847
1.0,-0.11089371889829636,-0.11089371889829636
1.0,-0.06565001606941223,-0.06565001606941223
1.0,-0.02341609261929989,-0.02341609261929989
1.0,0.0019240197725594044,0.0019240197725594044
1.0,0.02084902487695217,0.02084902487695217
1.0,-0.1254180371761322,-0.1254180371761322
1.0,-0.12132581323385239,-0.12132581323385239
1.0,-0.12044995278120041,-0.12044995278120041
1.0,-0.10858555138111115,-0.10858555138111115
1.0,-0.05559016764163971,-0.05559016764163971
1.0,-0.10897009819746017,-0.10897009819746017
1.0,-0.10998976230621338,-0.10998976230621338
1.0,-0.11420673131942749,-0.11420673131942749
1.0,-0.1153225377202034,-0.1153225377202034
1.0,-0.11052738130092621,-0.11052738130092621
1.0,-0.03112492524087429,-0.03112492524087429
1.0,-0.1108592227101326,-0.1108592227101326
1.0,-0.1137433871626854,-0.1137433871626854
1.0,-0.10965362191200256,-0.10965362191200256
1.0,-0.10916405916213989,-0.10916405916213989
1.0,0.0853395089507103,0.0853395089507103
1.0,0.12463299930095673,0.12463299930095673
1.0,0.13369792699813843,0.13369792699813843
1.0,0.13530273735523224,0.13530273735523224
1.0,0.13496133685112,0.13496133685112
1.0,0.12487566471099854,0.12487566471099854
1.0,-0.13667890429496765,-0.13667890429496765
1.0,-0.08853843063116074,-0.08853843063116074
1.0,0.012552804313600063,0.012552804313600063
1.0,0.07254102826118469,0.07254102826118469
1.0,0.06950923800468445,0.06950923800468445
1.0,0.038055770099163055,0.038055770099163055
1.0,-0.15015064179897308,-0.15015064179897308
1.0,-0.13809576630592346,-0.13809576630592346
1.0,-0.1343928426504135,-0.1343928426504135
1.0,-0.13187478482723236,-0.13187478482723236
1.0,-0.10681618750095367,-0.10681618750095367
1.0,-0.07280952483415604,-0.07280952483415604
1.0,-0.11249829083681107,-0.11249829083681107
1.0,-0.11266054213047028,-0.11266054213047028
1.0,-0.11813417077064514,-0.11813417077064514
1.0,-0.11964628100395203,-0.11964628100395203
1.0,-0.1148766353726387,-0.1148766353726387
1.0,-0.10847613215446472,-0.10847613215446472
1.0,-0.1077154204249382,-0.1077154204249382
1.0,-0.10262569785118103,-0.10262569785118103
1.0,-0.05805144086480141,-0.05805144086480141
1.0,0.04220113903284073,0.04220113903284073
1.0,0.11426378041505814,0.11426378041505814
1.0,0.14739365875720978,0.14739365875720978
1.0,-0.17082788050174713,-0.17082788050174713
1.0,-0.16520577669143677,-0.16520577669143677
1.0,-0.14645759761333466,-0.14645759761333466
1.0,-0.10659551620483398,-0.10659551620483398
1.0,-0.02831420674920082,-0.02831420674920082
1.0,0.03356890007853508,0.03356890007853508
1.0,-0.17730702459812164,-0.17730702459812164
1.0,-0.172813281416893,-0.172813281416893
1.0,-0.15999069809913635,-0.15999069809913635
1.0,-0.14771221578121185,-0.14771221578121185
1.0,-0.13672254979610443,-0.13672254979610443
1.0,-0.1136510968208313,-0.1136510968208313
1.0,-0.1593690812587738,-0.1593690812587738
1.0,-0.1402864307165146,-0.1402864307165146
1.0,-0.13483135402202606,-0.13483135402202606
1.0,-0.13019533455371857,-0.13019533455371857
1.0,-0.12373809516429901,-0.12373809516429901
1.0,-0.10706843435764313,-0.10706843435764313
1.0,-0.10939284414052963,-0.10939284414052963
1.0,-0.12504857778549194,-0.12504857778549194
1.0,-0.09328960627317429,-0.09328960627317429
1.0,-0.0314524881541729,-0.0314524881541729
1.0,0.057183146476745605,0.057183146476745605
1.0,-0.16770529747009277,-0.16770529747009277
1.0,-0.16463510692119598,-0.16463510692119598
1.0,-0.15462733805179596,-0.15462733805179596
1.0,-0.13585646450519562,-0.13585646450519562
1.0,-0.11983857303857803,-0.11983857303857803
1.0,-0.1700829267501831,-0.1700829267501831
1.0,-0.16118517518043518,-0.16118517518043518
1.0,-0.14795464277267456,-0.14795464277267456
1.0,-0.13061416149139404,-0.13061416149139404
1.0,-0.1649733930826187,-0.1649733930826187
1.0,-0.14163969457149506,-0.14163969457149506
1.0,-0.11534689366817474,-0.11534689366817474
1.0,0.09377842396497726,0.09377842396497726
1.0,0.047073282301425934,0.047073282301425934
1.0,-0.12569975852966309,-0.12569975852966309
1.0,-0.13906964659690857,-0.13906964659690857
1.0,-0.12528882920742035,-0.12528882920742035
1.0,-0.09457740932703018,-0.09457740932703018
1.0,-0.16449213027954102,-0.16449213027954102
1.0,-0.1523488312959671,-0.1523488312959671
1.0,-0.13810575008392334,-0.13810575008392334
1.0,-0.1239985004067421,-0.1239985004067421
1.0,-0.15397974848747253,-0.15397974848747253
1.0,-0.13725855946540833,-0.13725855946540833
2.0,0.04045636206865311,0.04045636206865311
2.0,-0.03604904189705849,-0.03604904189705849
1.0,-0.14019344747066498,-0.14019344747066498
1.0,-0.13852474093437195,-0.13852474093437195
2.0,-0.16561712324619293,-0.16561712324619293
1.0,-0.1527332216501236,-0.1527332216501236
1.0,-0.13909897208213806,-0.13909897208213806
2.0,0.13714836537837982,0.13714836537837982
2.0,-0.027077501639723778,-0.027077501639723778
2.0,-0.06796170771121979,-0.06796170771121979
2.0,-0.14112772047519684,-0.14112772047519684
2.0,-0.14617106318473816,-0.14617106318473816
2.0,-0.13769051432609558,-0.13769051432609558
2.0,-0.15666773915290833,-0.15666773915290833
2.0,-0.14332975447177887,-0.14332975447177887
2.0,-0.1305045187473297,-0.1305045187473297
2.0,-0.1520152986049652,-0.1520152986049652
2.0,0.10329169780015945,0.10329169780015945
2.0,0.1321214884519577,0.1321214884519577
2.0,0.1749400496482849,0.1749400496482849
2.0,-0.0801018700003624,-0.0801018700003624
2.0,-0.08883846551179886,-0.08883846551179886
2.0,-0.14090320467948914,-0.14090320467948914
2.0,-0.14596013724803925,-0.14596013724803925
2.0,-0.1383655071258545,-0.1383655071258545
2.0,-0.14363320171833038,-0.14363320171833038
2.0,-0.14157016575336456,-0.14157016575336456
2.0,-0.12060894817113876,-0.12060894817113876
2.0,-0.12979210913181305,-0.12979210913181305
2.0,0.11404897272586823,0.11404897272586823
2.0,0.1594417840242386,0.1594417840242386
2.0,0.08864938467741013,0.08864938467741013
2.0,0.11859694868326187,0.11859694868326187
2.0,-0.10192225128412247,-0.10192225128412247
2.0,-0.09268499165773392,-0.09268499165773392
2.0,-0.1358276903629303,-0.1358276903629303
2.0,-0.14459094405174255,-0.14459094405174255
2.0,-0.13561521470546722,-0.13561521470546722
2.0,-0.08926781266927719,-0.08926781266927719
2.0,-0.13407064974308014,-0.13407064974308014
2.0,-0.1410968005657196,-0.1410968005657196
2.0,-0.11848229914903641,-0.11848229914903641
2.0,0.10606119781732559,0.10606119781732559
2.0,0.15814238786697388,0.15814238786697388
2.0,0.10031049698591232,0.10031049698591232
2.0,0.13095161318778992,0.13095161318778992
2.0,0.2024538218975067,0.2024538218975067
2.0,0.10675948858261108,0.10675948858261108
2.0,0.15528617799282074,0.15528617799282074
2.0,0.19263076782226562,0.19263076782226562
2.0,0.07738415151834488,0.07738415151834488
2.0,0.1040857806801796,0.1040857806801796
2.0,0.18499819934368134,0.18499819934368134
2.0,-0.09472571313381195,-0.09472571313381195
2.0,-0.08923737704753876,-0.08923737704753876
2.0,0.05253104865550995,0.05253104865550995
2.0,-0.1235869824886322,-0.1235869824886322
2.0,-0.13521279394626617,-0.13521279394626617
2.0,-0.12101767957210541,-0.12101767957210541
2.0,-0.1323913335800171,-0.1323913335800171
2.0,-0.09713389724493027,-0.09713389724493027
2.0,0.1686406284570694,0.1686406284570694
2.0,0.20737481117248535,0.20737481117248535
2.0,0.12412204593420029,0.12412204593420029
2.0,0.18596594035625458,0.18596594035625458
2.0,0.21840932965278625,0.21840932965278625
2.0,0.09545529633760452,0.09545529633760452
2.0,0.14921364188194275,0.14921364188194275
2.0,0.19003242254257202,0.19003242254257202
2.0,0.20459884405136108,0.20459884405136108
2.0,0.07670827209949493,0.07670827209949493
2.0,0.07862541824579239,0.07862541824579239
2.0,0.19127802550792694,0.19127802550792694
2.0,0.2205011248588562,0.2205011248588562
2.0,-0.07432903349399567,-0.07432903349399567
2.0,-0.07430511713027954,-0.07430511713027954
2.0,0.06270518153905869,0.06270518153905869
2.0,-0.09951601922512054,-0.09951601922512054
2.0,-0.11738799512386322,-0.11738799512386322
2.0,-0.09391168504953384,-0.09391168504953384
2.0,-0.1151847317814827,-0.1151847317814827
2.0,-0.053467340767383575,-0.053467340767383575
2.0,0.15855273604393005,0.15855273604393005
2.0,0.21823002398014069,0.21823002398014069
2.0,0.1813020408153534,0.1813020408153534
2.0,0.20426368713378906,0.20426368713378906
2.0,0.08552468568086624,0.08552468568086624
2.0,0.13677017390727997,0.13677017390727997
2.0,0.19484491646289825,0.19484491646289825
2.0,0.211617112159729,0.211617112159729
2.0,0.06912961602210999,0.06912961602210999
2.0,0.055680859833955765,0.055680859833955765
2.0,0.18092305958271027,0.18092305958271027
2.0,0.23180675506591797,0.23180675506591797
2.0,-0.046691082417964935,-0.046691082417964935
2.0,-0.06081186980009079,-0.06081186980009079
2.0,0.024473005905747414,0.024473005905747414
2.0,-0.07569381594657898,-0.07569381594657898
2.0,-0.09496475756168365,-0.09496475756168365
2.0,-0.06645902991294861,-0.06645902991294861
2.0,-0.03882310166954994,-0.03882310166954994
3.0,0.07917749881744385,0.07917749881744385
3.0,0.11485826969146729,0.11485826969146729
2.0,0.20042143762111664,0.20042143762111664
2.0,0.18512363731861115,0.18512363731861115
2.0,0.20346011221408844,0.20346011221408844
2.0,0.12457023561000824,0.12457023561000824
2.0,0.20167089998722076,0.20167089998722076
2.0,0.22629579901695251,0.22629579901695251
2.0,0.059996843338012695,0.059996843338012695
2.0,0.04344896599650383,0.04344896599650383
2.0,0.1431760936975479,0.1431760936975479
2.0,0.22084937989711761,0.22084937989711761
2.0,-0.018105894327163696,-0.018105894327163696
2.0,-0.05433635041117668,-0.05433635041117668
2.0,-0.005306301638484001,-0.005306301638484001
2.0,0.17151431739330292,0.17151431739330292
2.0,-0.054862745106220245,-0.054862745106220245
2.0,-0.07421733438968658,-0.07421733438968658
2.0,-0.06495314836502075,-0.06495314836502075
3.0,0.13918057084083557,0.13918057084083557
2.0,0.198427215218544,0.198427215218544
2.0,0.19909031689167023,0.19909031689167023
2.0,0.21556787192821503,0.21556787192821503
2.0,0.2282230705022812,0.2282230705022812
2.0,0.1171281486749649,0.1171281486749649
2.0,0.20794670283794403,0.20794670283794403
2.0,0.22946017980575562,0.22946017980575562
2.0,0.054165877401828766,0.054165877401828766
2.0,0.07884775102138519,0.07884775102138519
2.0,0.20097720623016357,0.20097720623016357
2.0,-0.003894396359100938,-0.003894396359100938
2.0,-0.0543593168258667,-0.0543593168258667
2.0,-0.012572198174893856,-0.012572198174893856
2.0,0.04368283227086067,0.04368283227086067
2.0,-0.05710868909955025,-0.05710868909955025
2.0,-0.0688147321343422,-0.0688147321343422
2.0,0.0021431909408420324,0.0021431909408420324
2.0,0.2077140063047409,0.2077140063047409
2.0,0.21417810022830963,0.21417810022830963
2.0,0.2282111942768097,0.2282111942768097
2.0,0.12113544344902039,0.12113544344902039
2.0,0.19769908487796783,0.19769908487796783
2.0,0.21209044754505157,0.21209044754505157
2.0,0.20954544842243195,0.20954544842243195
2.0,0.05627436935901642,0.05627436935901642
2.0,-0.004015561193227768,-0.004015561193227768
2.0,0.14146597683429718,0.14146597683429718
2.0,0.17476433515548706,0.17476433515548706
2.0,-0.0013173292391002178,-0.0013173292391002178
2.0,-0.051961176097393036,-0.051961176097393036
2.0,-0.029359539970755577,-0.029359539970755577
2.0,0.016963813453912735,0.016963813453912735
2.0,-0.055026259273290634,-0.055026259273290634
2.0,-0.008341735228896141,-0.008341735228896141
2.0,0.021627409383654594,0.021627409383654594
3.0,0.17481522262096405,0.17481522262096405
3.0,0.18090398609638214,0.18090398609638214
3.0,0.2087099254131317,0.2087099254131317
3.0,0.2248346358537674,0.2248346358537674
2.0,0.2206827700138092,0.2206827700138092
2.0,0.17000944912433624,0.17000944912433624
2.0,0.19218787550926208,0.19218787550926208
2.0,0.18075034022331238,0.18075034022331238
2.0,0.032745249569416046,0.032745249569416046
2.0,-0.05655549839138985,-0.05655549839138985
2.0,4.200339753879234e-05,4.200339753879234e-05
2.0,0.026934705674648285,0.026934705674648285
2.0,-0.03367643430829048,-0.03367643430829048
2.0,-0.054942790418863297,-0.054942790418863297
2.0,0.004568719770759344,0.004568719770759344
2.0,-0.005329638719558716,-0.005329638719558716
3.0,0.2150963544845581,0.2150963544845581
3.0,0.23243491351604462,0.23243491351604462
3.0,0.21909457445144653,0.21909457445144653
2.0,0.04102810472249985,0.04102810472249985
2.0,0.024805760011076927,0.024805760011076927
2.0,-0.052364885807037354,-0.052364885807037354
2.0,-0.03215445578098297,-0.03215445578098297
2.0,0.01480597909539938,0.01480597909539938
2.0,-0.0025277642998844385,-0.0025277642998844385
3.0,0.22932803630828857,0.22932803630828857
