labels,geodesic,myelin,Michigan_FEOBV,Aghourian_FEOBV,Bedard_FEOBV,Tuominen_FEOBV,functional,abs_functional,structural,wresidC
329,0.7408549189567566,0.66845465,0.31618494,0.2948032,0.22207454,0.18909995,0.2866291173662727,0.22055655892622036,0.26446148589620766,0.010015952277042122
331,0.7599320411682129,0.67475086,0.32026386,0.28596157,0.21903268,0.18836106,0.41863379231279607,0.40218404354331005,0.39820881974862965,0.4380347397612383
331,0.786058783531189,0.68239105,0.06360986,0.24071155,0.23347095,0.1936524,0.41863379231279607,0.40218404354331005,0.39820881974862965,0.4380347397612383
329,0.7751066088676453,0.69107646,0.10843417,0.27490997,0.21686813,0.18832494,0.2866291173662727,0.22055655892622036,0.26446148589620766,0.010015952277042122
331,0.7981083989143372,0.6857058,0.21446607,0.32246774,0.22161117,0.18516748,0.41863379231279607,0.40218404354331005,0.39820881974862965,0.4380347397612383
331,0.8168757557868958,0.68748724,0.12743868,0.28409874,0.22349706,0.21831913,0.41863379231279607,0.40218404354331005,0.39820881974862965,0.4380347397612383
331,0.8486597537994385,0.6940132,0.104396515,0.26579124,0.22052822,0.19759275,0.41863379231279607,0.40218404354331005,0.39820881974862965,0.4380347397612383
325,0.8822216391563416,0.7059049,0.08297926,0.33496898,0.19043323,0.18135498,0.31844284851853244,0.250084308268966,0.35160016726711146,0.023066434538801632
326,0.9158193469047546,0.71666384,0.29458365,0.32246405,0.1887779,0.16106541,0.18472590710646175,0.18324394851864798,0.3557461413572013,0.08917717822717082
297,0.6856646537780762,0.70466745,0.35834226,0.38831162,0.22110435,0.17040245,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
297,0.683545708656311,0.69647783,0.3268133,0.32578313,0.22189811,0.2418641,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
297,0.7035751342773438,0.70474714,0.3347535,0.18474989,0.20635137,0.2609684,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
297,0.7297101616859436,0.70084673,0.11564815,0.3163615,0.19449225,0.24311163,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
324,0.7342978715896606,0.69590944,0.10427293,0.3178842,0.18830743,0.19699143,0.19844937050267442,0.2516705665840656,0.08254030863631859,0.23404642423806607
324,0.758816123008728,0.71211517,0.28540277,0.30059516,0.17919913,0.18129607,0.19844937050267442,0.2516705665840656,0.08254030863631859,0.23404642423806607
324,0.7390620708465576,0.7047499,0.09468423,0.3008114,0.18763569,0.17518122,0.19844937050267442,0.2516705665840656,0.08254030863631859,0.23404642423806607
329,0.7176119685173035,0.6918137,0.13386363,0.262419,0.19432858,0.18110748,0.2866291173662727,0.22055655892622036,0.26446148589620766,0.010015952277042122
329,0.7027370929718018,0.68214333,0.24884737,0.2907256,0.20403692,0.21148963,0.2866291173662727,0.22055655892622036,0.26446148589620766,0.010015952277042122
329,0.7148714661598206,0.67184603,0.09899228,0.27277207,0.19930205,0.21813725,0.2866291173662727,0.22055655892622036,0.26446148589620766,0.010015952277042122
280,0.40666767954826355,0.7078674,0.38213676,0.4608416,0.28555724,0.29778153,0.3771431051009273,0.3156536189864041,0.16564389132563756,0.13219951153793796
281,0.41299891471862793,0.74210787,0.4527404,0.47959608,0.29543254,0.36268377,0.4023343433048998,0.34238991786651984,0.061928437687131924,0.0018655844988788718
281,0.42290404438972473,0.7330637,0.39408213,0.45084995,0.2825509,0.363097,0.4023343433048998,0.34238991786651984,0.061928437687131924,0.0018655844988788718
281,0.4499411880970001,0.7442978,0.449987,0.47375923,0.27043507,0.37344903,0.4023343433048998,0.34238991786651984,0.061928437687131924,0.0018655844988788718
285,0.46770456433296204,0.74740297,0.42852396,0.40913367,0.24817583,0.3768674,0.39292142587932055,0.3496651555379947,0.11841638783675004,0.32131065964577066
285,0.4813082814216614,0.7022026,0.4302908,0.4441026,0.24435666,0.33816963,0.39292142587932055,0.3496651555379947,0.11841638783675004,0.32131065964577066
285,0.48114916682243347,0.72926337,0.4270548,0.35552698,0.26174268,0.34040225,0.39292142587932055,0.3496651555379947,0.11841638783675004,0.32131065964577066
285,0.4945933520793915,0.73477906,0.3276358,0.35064912,0.25981614,0.32744825,0.39292142587932055,0.3496651555379947,0.11841638783675004,0.32131065964577066
285,0.5110883116722107,0.7171387,0.39272165,0.29137278,0.20014462,0.2513764,0.39292142587932055,0.3496651555379947,0.11841638783675004,0.32131065964577066
328,0.5325579047203064,0.7012276,0.36992922,0.27993464,0.20838502,0.20720188,0.18849411102819236,0.42044353784381205,0.26351593555121994,0.7642604743413227
328,0.5541983842849731,0.6805668,0.3933483,0.34715903,0.20031813,0.21222447,0.18849411102819236,0.42044353784381205,0.26351593555121994,0.7642604743413227
291,0.16500283777713776,0.639025,0.40925682,0.46560615,0.34089115,0.37392116,0.43854874880913064,0.4935675140714678,0.061558541484434806,0.48604866454934603
292,0.14774298667907715,0.6018156,0.42359197,0.41034204,0.32837287,0.3634807,0.9160337668310716,0.9076121559401777,0.48048779740080544,0.10988179031060813
292,0.1697293519973755,0.5806223,0.41118586,0.4620216,0.28689912,0.31603444,0.9160337668310716,0.9076121559401777,0.48048779740080544,0.10988179031060813
286,0.19662615656852722,0.5823056,0.45834285,0.4197929,0.32692727,0.36060518,0.5164747637159346,0.49850942507717355,0.5374781925683598,0.3953953339951865
347,0.21039935946464539,0.58407545,0.4398393,0.41514057,0.34221312,0.36660182,0.5302671481172236,0.5390259916068699,0.4898553186789092,0.529774956109449
347,0.2400396466255188,0.6389782,0.47907054,0.48683822,0.43851027,0.38897598,0.5302671481172236,0.5390259916068699,0.4898553186789092,0.529774956109449
347,0.2247183471918106,0.59164464,0.4503011,0.43039107,0.34944072,0.34260303,0.5302671481172236,0.5390259916068699,0.4898553186789092,0.529774956109449
358,0.20906534790992737,0.5658375,0.407539,0.2442932,0.26159713,0.29186702,0.5477061953535451,0.5206772546472012,0.28183450113663605,0.3073761697025211
358,0.23350323736667633,0.5565347,0.37573186,0.22277613,0.19489154,0.25418788,0.5477061953535451,0.5206772546472012,0.28183450113663605,0.3073761697025211
303,0.28447774052619934,0.5752786,0.3474739,0.34851998,0.23742887,0.24192084,0.4504092928262131,0.39560439114884116,0.28164562774204893,0.004307727068039665
303,0.32971659302711487,0.5913996,0.36928642,0.44563556,0.28941062,0.22433455,0.4504092928262131,0.39560439114884116,0.28164562774204893,0.004307727068039665
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
181,0.7073198556900024,0.8553972,0.18130955,0.28360033,0.21758124,0.2599188,0.5300421622661116,0.48290652338901763,0.806549143427706,0.0966317381004617
181,0.7259396910667419,0.82323223,0.0944614,0.27809185,0.1930742,0.2725321,0.5300421622661116,0.48290652338901763,0.806549143427706,0.0966317381004617
181,0.6975324749946594,0.8346731,0.23266146,0.34555513,0.19700417,0.28565508,0.5300421622661116,0.48290652338901763,0.806549143427706,0.0966317381004617
181,0.6652312874794006,0.84472096,0.26899654,0.16679876,0.110393375,0.2044126,0.5300421622661116,0.48290652338901763,0.806549143427706,0.0966317381004617
184,0.6376485824584961,0.8336396,0.29989576,0.16350923,0.17007497,0.20036699,0.31660061684613217,0.24961848665662675,0.7327773467917081,0.028444830059030087
181,0.6099664568901062,0.85400504,0.32617906,0.2915126,0.19647321,0.25291228,0.5300421622661116,0.48290652338901763,0.806549143427706,0.0966317381004617
184,0.6022550463676453,0.87127787,0.30180046,0.18345307,0.16490552,0.19475468,0.31660061684613217,0.24961848665662675,0.7327773467917081,0.028444830059030087
184,0.5972303748130798,0.8340107,0.28360173,0.21791337,0.20082977,0.22690044,0.31660061684613217,0.24961848665662675,0.7327773467917081,0.028444830059030087
333,0.5627357363700867,0.80085707,0.29916373,0.2216358,0.23834613,0.23797117,0.28298420441507277,0.21368768153689824,0.36854070975950703,0.0556275102295159
333,0.5362932682037354,0.75788176,0.28579,0.28541017,0.22939375,0.2515036,0.28298420441507277,0.21368768153689824,0.36854070975950703,0.0556275102295159
306,0.508170485496521,0.7003431,0.3352913,0.36038506,0.2873133,0.25733316,0.7012638694082058,0.6713013552409486,0.4972766485240251,0.3150628015210413
203,0.8108435869216919,0.7944169,0.34216172,0.3038031,0.25115022,0.25034547,0.19590290378618924,0.11681644593038346,0.1912269856630232,0.0008254920239996869
203,0.7799534797668457,0.83949316,0.33094737,0.31134498,0.2462304,0.25681013,0.19590290378618924,0.11681644593038346,0.1912269856630232,0.0008254920239996869
336,0.8063280582427979,0.7740352,0.30791888,0.28792614,0.21795437,0.21453337,0.16455470009709972,0.08228075005271968,0.2324216613649721,0.0026055338107946933
336,0.796317458152771,0.74682784,0.09264926,0.3156796,0.21933535,0.20482634,0.16455470009709972,0.08228075005271968,0.2324216613649721,0.0026055338107946933
201,0.7853123545646667,0.7385231,0.30131277,0.28506482,0.20593175,0.18174879,0.11570179621207943,0.05888354948966251,0.27588022224353265,0.011691290847293912
186,0.8444198966026306,0.7687292,0.2649466,0.28310752,0.20209995,0.20854278,0.22816622833136968,0.16486174674287948,0.5186691498571004,0.007085262937318149
202,0.8225734233856201,0.7468049,0.1796948,0.25809127,0.19724932,0.19469585,0.2195305430776715,0.15235813063945905,0.3024437291281913,0.005252083512773528
202,0.7869455218315125,0.7347154,0.15216887,0.30852962,0.21262154,0.18333991,0.2195305430776715,0.15235813063945905,0.3024437291281913,0.005252083512773528
202,0.7680975198745728,0.7366245,0.2691932,0.25861168,0.19971922,0.18771349,0.2195305430776715,0.15235813063945905,0.3024437291281913,0.005252083512773528
202,0.7364169955253601,0.7537278,0.26924232,0.21242742,0.20784351,0.1619726,0.2195305430776715,0.15235813063945905,0.3024437291281913,0.005252083512773528
187,0.7170076370239258,0.7676331,0.24853712,0.27525425,0.2174842,0.17096429,0.19110014385397367,0.1413256282459944,0.30622428536508756,0.032460819541669475
305,0.4464923143386841,0.71830326,0.35035288,0.4455312,0.21831253,0.22078882,0.40638687118548145,0.34690908920628827,0.257126899579936,0.0035384588189031154
305,0.44928890466690063,0.70679015,0.0971352,0.3809693,0.2802045,0.33876395,0.40638687118548145,0.34690908920628827,0.257126899579936,0.0035384588189031154
305,0.483579158782959,0.7108366,0.34234372,0.37373453,0.2826304,0.3331902,0.40638687118548145,0.34690908920628827,0.257126899579936,0.0035384588189031154
309,0.5157868266105652,0.713327,0.27347705,0.3067007,0.26963243,0.3181591,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5326837301254272,0.71129715,0.36831,0.24097888,0.22996429,0.25537127,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5620824098587036,0.72484857,0.34528258,0.29469168,0.17482677,0.2527002,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5538464188575745,0.71553963,0.35901293,0.29173344,0.18773547,0.2378018,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
309,0.5384467244148254,0.70137787,0.37674165,0.3930567,0.2591466,0.26280248,0.3156840103481966,0.26583959179337346,0.10906118014338324,0.04083532668764496
310,0.552880048751831,0.67803335,0.38923946,0.40507925,0.2865965,0.2794701,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
310,0.5849401950836182,0.6577686,0.33596465,0.35716325,0.25188556,0.27277035,0.39934351127168544,0.3390991125860465,0.09099401354398416,0.06808222528068442
357,0.6209371089935303,0.6546987,0.29794604,0.37942904,0.19960329,0.17429323,0.5333331432208928,0.4865275818047551,0.13892807535121662,0.055378576675423064
359,0.3723280131816864,0.6434446,0.44557694,0.4288243,0.27574554,0.26396412,0.5676582973349684,0.539919411675678,0.16946675788620175,0.39532628279381443
359,0.34855952858924866,0.63307065,0.4660263,0.5000284,0.27078405,0.258079,0.5676582973349684,0.539919411675678,0.16946675788620175,0.39532628279381443
359,0.3749157190322876,0.64527404,0.46653265,0.4045245,0.25581917,0.2700392,0.5676582973349684,0.539919411675678,0.16946675788620175,0.39532628279381443
242,0.38047364354133606,0.64466536,0.4047785,0.36316675,0.19267777,0.25910032,0.602119874288499,0.5622134562737623,0.21583093772696105,0.007955584920754079
243,0.3846535384654999,0.6425698,0.36858228,0.37354332,0.18957886,0.26777577,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.43872779607772827,0.6458293,0.36822966,0.41765803,0.15840486,0.21580721,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.4157941937446594,0.6459615,0.264872,0.33461344,0.12876871,0.22448818,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
243,0.40193575620651245,0.6358539,0.35411224,0.38176447,0.12555984,0.2119437,0.4319655995398044,0.41256050896609553,0.2949241348828116,0.1903835047857675
249,0.4307362139225006,0.62655985,0.35290343,0.22213326,0.07666728,0.19054241,0.5814337878908842,0.550898831043724,0.48421047156216496,0.31017481842915223
249,0.4465595483779907,0.622246,0.20321462,0.32045096,0.10609132,0.11637898,0.5814337878908842,0.550898831043724,0.48421047156216496,0.31017481842915223
251,0.46955928206443787,0.62029666,0.12788169,0.31159097,0.17415658,0.18673937,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
278,0.5834552049636841,0.6350866,0.29369682,0.28894234,0.18829104,0.23179848,0.3696755258576805,0.30645549971271724,0.15115458138315496,0.06984384504794898
206,0.562563955783844,0.63548124,0.363783,0.30327928,0.17697027,0.21116139,0.3414447288362541,0.2799813546443656,0.3114721753923605,0.03974259476630175
250,0.5461893677711487,0.63384634,0.23607346,0.40467072,0.19866034,0.20491125,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
248,0.6050261855125427,0.6557546,0.24689779,0.32213914,0.20048448,0.19276302,0.5554428792514958,0.5463975770174728,0.1010222601357669,0.5187465176285713
250,0.5646428465843201,0.63930774,0.12392773,0.32773602,0.18064514,0.19367184,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.5331796407699585,0.6326082,0.3420562,0.3061903,0.14063588,0.20577751,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
250,0.525951623916626,0.6309063,0.052812945,0.2965864,0.19247016,0.20450898,0.38616783844085534,0.35127645776871275,0.3310857699652156,0.22963430638740717
251,0.5028170347213745,0.6240658,0.3542495,0.22963329,0.17206392,0.20569892,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.49736952781677246,0.6231892,0.31042683,0.37084645,0.17783466,0.22539736,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5181286931037903,0.62554365,0.35235763,0.32898182,0.19702038,0.24259432,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
251,0.5498543381690979,0.6295322,0.20489308,0.36581862,0.24270079,0.24282645,0.39615434774459946,0.33823018278640093,0.27788132469223736,0.1487769894728653
266,0.5674062967300415,0.6328634,0.07995857,0.41064715,0.26125297,0.2500891,0.38782695556212854,0.38053143480311213,0.23905035586079293,0.3226439171023708
266,0.5931832790374756,0.64488053,0.38748994,0.2849841,0.24381575,0.23796327,0.38782695556212854,0.38053143480311213,0.23905035586079293,0.3226439171023708
266,0.5950742363929749,0.6403694,0.35662675,0.36831748,0.25467214,0.2541088,0.38782695556212854,0.38053143480311213,0.23905035586079293,0.3226439171023708
266,0.5688194632530212,0.6372577,0.30789813,0.34684932,0.25409797,0.25485694,0.38782695556212854,0.38053143480311213,0.23905035586079293,0.3226439171023708
266,0.5624700784683228,0.645823,0.36468166,0.38281345,0.2507331,0.27853966,0.38782695556212854,0.38053143480311213,0.23905035586079293,0.3226439171023708
264,0.5439170598983765,0.6467276,0.36886016,0.4002425,0.26437762,0.29420906,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
264,0.5225481986999512,0.6429661,0.37804824,0.38759756,0.26736793,0.28468788,0.3241850807604685,0.3647459400623857,0.17001686936396254,0.461780950263521
207,0.6992980241775513,0.6878996,0.35520235,0.36242133,0.17183706,0.26200807,0.47113685170641073,0.4180931520980101,0.41982538252292034,0.04302100721165317
207,0.6895719170570374,0.6896027,0.33476853,0.37546968,0.20615676,0.27430558,0.47113685170641073,0.4180931520980101,0.41982538252292034,0.04302100721165317
207,0.67628014087677,0.6928375,0.1840117,0.35518855,0.1838353,0.29595017,0.47113685170641073,0.4180931520980101,0.41982538252292034,0.04302100721165317
218,0.6682654023170471,0.69434744,0.37508482,0.40368205,0.22260258,0.22703935,0.40260525507161526,0.4089523780365175,0.29819440763552496,0.5879002937203959
217,0.6577911972999573,0.6779248,0.33694732,0.38841462,0.21744987,0.17931621,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6694002151489258,0.70537585,0.23113018,0.38102353,0.19931152,0.2062798,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.6560320258140564,0.6776456,0.32488266,0.3513552,0.22020057,0.15755562,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
218,0.6407524943351746,0.67051023,0.36774346,0.39264226,0.20486018,0.15496908,0.40260525507161526,0.4089523780365175,0.29819440763552496,0.5879002937203959
217,0.6170358657836914,0.66775864,0.38058367,0.46345437,0.21648642,0.13958718,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.5902528166770935,0.67110044,0.39958075,0.44578797,0.21439907,0.1389905,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
217,0.5649709105491638,0.6926141,0.4105758,0.50342155,0.23488823,0.15023367,0.3578671359562411,0.3258793728357974,0.3019508672793431,0.3294325019715108
188,0.6378872990608215,0.8386986,0.44454262,0.44918138,0.2243258,0.36051267,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
188,0.6188163161277771,0.841693,0.48736233,0.4789484,0.22798744,0.3682688,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
188,0.5999038219451904,0.83295757,0.48995993,0.5165689,0.21843198,0.38918424,0.4209777598410671,0.362903224164545,0.597240835418066,0.010005691303848471
235,0.5693089365959167,0.7669743,0.48783416,0.5568115,0.2635475,0.35271072,0.502809406636076,0.45294238797990427,0.4304259649369701,0.07779432900671963
220,0.57642662525177,0.8181262,0.545695,0.4956873,0.24605235,0.42758924,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5781724452972412,0.8033458,0.42100078,0.4588375,0.220368,0.42633307,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5626553893089294,0.7718686,0.51225597,0.4444273,0.29235306,0.41073525,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.54743492603302,0.7479589,0.45838788,0.5808962,0.31843802,0.29063398,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
220,0.5339028835296631,0.72880626,0.40674895,0.6366471,0.2821258,0.1913471,0.46948854866003487,0.41627952822726366,0.24483148032407454,0.034657880339507466
221,0.5096083879470825,0.71427155,0.49554026,0.6344872,0.3068746,0.26288563,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
221,0.48381170630455017,0.69379175,0.52685773,0.5779633,0.40537938,0.39523786,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
221,0.45976370573043823,0.6749378,0.49133492,0.5119132,0.3609874,0.37803304,0.49744460174973115,0.4470395060886343,0.11419792158821873,0.15119973677311824
223,0.47357484698295593,0.68343717,0.46914613,0.5634005,0.2504879,0.35154974,0.3201104034485036,0.4251549103823341,0.27042924605300644,0.821263630793615
240,0.4515213966369629,0.67679334,0.49792317,0.53416324,0.27657035,0.35197896,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
240,0.43414753675460815,0.66389835,0.4797266,0.50103295,0.28631338,0.31132227,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
240,0.4100518524646759,0.6574652,0.4800957,0.5458337,0.28407118,0.32994092,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
240,0.39034825563430786,0.65033114,0.4935285,0.4365214,0.283743,0.30573815,0.3488737976406493,0.43135949280865693,0.13622118561104263,0.9167976535989069
297,0.8093025088310242,0.7135702,0.24464625,0.2923804,0.16855839,0.2306769,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
297,0.822767972946167,0.7233277,0.22283018,0.28420013,0.1707392,0.21289809,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
297,0.829969048500061,0.71370345,0.19726503,0.27280802,0.16040373,0.20352976,0.13829466006622093,0.2285355480836598,0.07430738755514643,0.3434109677080342
227,0.8527872562408447,0.7133232,0.112071045,0.26734638,0.1350953,0.14207251,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8781214356422424,0.71258867,0.108608305,0.22025652,0.13063794,0.11422782,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8324204683303833,0.70686775,0.09619675,0.18058331,0.13037923,0.18336095,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8676401376724243,0.6917809,0.3515025,0.21402998,0.075719714,0.097146496,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.8991398215293884,0.70635355,0.07844662,0.30410725,0.1797724,0.12847213,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
227,0.879262387752533,0.69791716,0.30931735,0.23852278,0.13748553,0.16200654,0.2730773644659732,0.2027888709832603,0.39415165264216007,0.047522399024530884
222,0.8495608568191528,0.6936346,0.28402,0.20337905,0.11873242,0.17723884,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8261020183563232,0.695857,0.28412157,0.21391119,0.12651294,0.17749764,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
231,0.8419783711433411,0.76909125,0.11904006,0.29567748,0.14085141,0.19981329,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
232,0.8585286140441895,0.7364558,0.4472976,0.38813114,0.20720425,0.32920957,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.8634944558143616,0.71232224,0.36557147,0.31910086,0.1892226,0.27325612,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
231,0.8000896573066711,0.72490376,0.40441182,0.3348139,0.18936327,0.2535004,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
219,0.8521277904510498,0.69297683,0.4079244,0.3540324,0.1910077,0.25862205,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
222,0.8626241087913513,0.68620956,0.34180894,0.27781588,0.18005428,0.2023323,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8416961431503296,0.6744439,0.33653533,0.302801,0.17417637,0.17230274,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8243494629859924,0.67823863,0.17681336,0.29455763,0.18224129,0.18965976,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
222,0.8050021529197693,0.6880423,0.17673329,0.23266853,0.15959114,0.18110879,0.2865723100321049,0.22438536571677611,0.4721046967165532,0.09345506399971905
225,0.7892978191375732,0.6702923,0.22643626,0.2679162,0.18964788,0.18880625,0.23773509623056244,0.24508615145702276,0.48208501255439506,0.20561688756726024
225,0.7748991847038269,0.65632015,0.28574315,0.27180713,0.20851973,0.18748792,0.23773509623056244,0.24508615145702276,0.48208501255439506,0.20561688756726024
225,0.7618860006332397,0.65295535,0.15342058,0.2854666,0.21483222,0.1893187,0.23773509623056244,0.24508615145702276,0.48208501255439506,0.20561688756726024
219,0.7728287577629089,0.65103704,0.30586302,0.22474419,0.14566725,0.2155474,0.3638704011540872,0.30006813498737106,0.39373266100672577,0.0033721772937444993
225,0.7576331496238708,0.6456931,0.20829293,0.35443074,0.18649492,0.21059059,0.23773509623056244,0.24508615145702276,0.48208501255439506,0.20561688756726024
225,0.7481666803359985,0.6539055,0.17896193,0.28357506,0.2149165,0.20512988,0.23773509623056244,0.24508615145702276,0.48208501255439506,0.20561688756726024
225,0.7321239709854126,0.6588478,0.27402312,0.35540545,0.20696005,0.21914779,0.23773509623056244,0.24508615145702276,0.48208501255439506,0.20561688756726024
207,0.7133334279060364,0.67465657,0.3537249,0.32783967,0.19267312,0.23671512,0.47113685170641073,0.4180931520980101,0.41982538252292034,0.04302100721165317
189,0.6014295816421509,0.7698715,0.44631037,0.47518915,0.24985722,0.20066504,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
231,0.5949751138687134,0.690852,0.34094945,0.36394572,0.22055158,0.15176918,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
189,0.6162621378898621,0.7381281,0.3790476,0.361143,0.18784901,0.15679713,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
231,0.6302443146705627,0.7253906,0.33269712,0.36563492,0.16879591,0.15144522,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.629647433757782,0.7121622,0.36945117,0.42686218,0.21571836,0.21133475,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
189,0.6602988243103027,0.8058922,0.4773145,0.47709304,0.29749945,0.36744112,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
231,0.6544891595840454,0.74037665,0.39900592,0.30431038,0.18802151,0.17638071,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
232,0.6344383955001831,0.72343624,0.19350725,0.47334713,0.24564108,0.24786721,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.6457409858703613,0.7262253,0.27502945,0.34116346,0.25166616,0.28900248,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.651964008808136,0.7180799,0.42603347,0.3769219,0.2539864,0.27284193,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.6590617895126343,0.7081451,0.3933679,0.36679727,0.23326692,0.24429871,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
233,0.7221963405609131,0.86235213,0.5028424,0.45680654,0.1822553,0.3576851,0.42186268543056693,0.36387690565866226,0.3817357268868008,0.009235838302688397
233,0.7213503122329712,0.84897065,0.5582335,0.43576849,0.28286543,0.48731852,0.42186268543056693,0.36387690565866226,0.3817357268868008,0.009235838302688397
189,0.7333133220672607,0.8569097,0.49229848,0.31337863,0.22793964,0.35456878,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.7739425301551819,0.83903813,0.49892557,0.36552453,0.23643753,0.284985,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
189,0.750579833984375,0.8231095,0.45541072,0.2814867,0.20356098,0.27929348,0.3952472730425285,0.3345920315313822,0.47593908853221334,0.03211251639761305
231,0.7229132652282715,0.797751,0.108781815,0.2903878,0.13457417,0.15885262,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
231,0.6988272666931152,0.7582565,0.370999,0.28878707,0.20928684,0.1660886,0.30022937150525,0.23017229196349961,0.5126800133440961,0.03286797234067084
232,0.6793814301490784,0.725476,0.42308807,0.3264584,0.21217737,0.25263745,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.675398588180542,0.70731837,0.39510083,0.3482526,0.21473923,0.23501761,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
232,0.6951224207878113,0.70955366,0.35493428,0.3636865,0.20812163,0.20946003,0.3390137878346833,0.2727184632379166,0.44279181970005194,0.012181061960823863
