labels,geodesic,myelin,functional,structural,fused,funcG1,diffG1,funcG2,diffG2,wresidC
4,0.70328784,0.8272555,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
4,0.7421772,0.822378,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
1,0.75754106,0.85171556,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
4,0.78519225,0.80016065,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
152,0.8107288,0.7652935,0.0593565619838916,0.4274160530875922,0.3201767081949513,0.62433734746529,0.9714632035406192,0.5042535109465127,0.6317661505586869,0.04612238395643905
3,0.78955424,0.8093961,0.1251822118828962,0.4072713470203189,0.3395380458005809,0.6223034817813617,0.9336847909432971,0.5279672966446254,0.6703298537486525,0.054221461971732575
3,0.8247094,0.78861773,0.1251822118828962,0.4072713470203189,0.3395380458005809,0.6223034817813617,0.9336847909432971,0.5279672966446254,0.6703298537486525,0.054221461971732575
5,0.8618765,0.77178514,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
5,0.8454546,0.76276,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
4,0.84045637,0.77474904,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
4,0.81827205,0.7850544,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
4,0.83107126,0.7772933,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
1,0.8223005,0.8199673,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
4,0.8474919,0.7871413,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
5,0.9392791,0.80711746,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
4,0.9074821,0.8057323,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
5,0.9141321,0.80365604,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
5,0.89153606,0.8028758,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
6,0.90741956,0.7886695,0.2699418873061443,0.5186691498571004,0.4983313358032114,0.5692656363508606,0.9348103474162648,0.3503131403037931,0.5171228195056448,0.014599963441224538
40,0.637558,0.73203677,0.5121071972130498,0.2448314803240745,0.4261391793203737,0.5231404352116321,0.5017109278181112,0.7038178890550937,0.9218003288796264,0.037666744571839626
37,0.6238846,0.70470816,0.4470000185968867,0.3019508672793431,0.4219154008855773,0.749882458439193,0.7711093517418757,0.5394910704406662,0.8343800681874125,0.300633831085593
37,0.6500084,0.6747903,0.4470000185968867,0.3019508672793431,0.4219154008855773,0.749882458439193,0.7711093517418757,0.5394910704406662,0.8343800681874125,0.300633831085593
38,0.6926791,0.66474175,0.4870476909742938,0.2981944076355249,0.4376783914017597,0.797790279319146,0.4676509427826915,0.3707686036864787,0.9757592506471816,0.5460038883762981
38,0.6722595,0.6580779,0.4870476909742938,0.2981944076355249,0.4376783914017597,0.797790279319146,0.4676509427826915,0.3707686036864787,0.9757592506471816,0.5460038883762981
38,0.6730953,0.661321,0.4870476909742938,0.2981944076355249,0.4376783914017597,0.797790279319146,0.4676509427826915,0.3707686036864787,0.9757592506471816,0.5460038883762981
162,0.65390116,0.66470885,0.583454704679629,0.334014402427205,0.5404484059619978,0.2417714880654437,0.3847212897077393,0.5160217143319324,0.9712855126612692,0.10626263563061808
162,0.6726227,0.66716063,0.583454704679629,0.334014402427205,0.5404484059619978,0.2417714880654437,0.3847212897077393,0.5160217143319324,0.9712855126612692,0.10626263563061808
27,0.7676925,0.6967845,0.5577089144921072,0.4198253825229203,0.640775829503873,0.4626932906950324,0.7271679879194427,0.4562379757660602,0.9144556943112824,0.007941199429276237
27,0.7455322,0.6929648,0.5577089144921072,0.4198253825229203,0.640775829503873,0.4626932906950324,0.7271679879194427,0.4562379757660602,0.9144556943112824,0.007941199429276237
27,0.7555741,0.70313555,0.5577089144921072,0.4198253825229203,0.640775829503873,0.4626932906950324,0.7271679879194427,0.4562379757660602,0.9144556943112824,0.007941199429276237
161,0.7137207,0.70394117,0.4380301080533009,0.3503049049709446,0.4784175270020298,0.0583752033208372,0.4449740759239109,0.6821766902604551,0.956698582626294,0.4557884982732605
161,0.7368019,0.69467723,0.4380301080533009,0.3503049049709446,0.4784175270020298,0.0583752033208372,0.4449740759239109,0.6821766902604551,0.956698582626294,0.4557884982732605
35,0.7264851,0.7035866,0.4736436846431173,0.3639105920172507,0.4905850653080293,0.0369084527269085,0.2823852532758526,0.7471115309679817,0.9218329909277592,0.4770142974970347
35,0.7176757,0.70099604,0.4736436846431173,0.3639105920172507,0.4905850653080293,0.0369084527269085,0.2823852532758526,0.7471115309679817,0.9218329909277592,0.4770142974970347
35,0.7143697,0.71830773,0.4736436846431173,0.3639105920172507,0.4905850653080293,0.0369084527269085,0.2823852532758526,0.7471115309679817,0.9218329909277592,0.4770142974970347
35,0.7023417,0.7267206,0.4736436846431173,0.3639105920172507,0.4905850653080293,0.0369084527269085,0.2823852532758526,0.7471115309679817,0.9218329909277592,0.4770142974970347
161,0.68518454,0.7272695,0.4380301080533009,0.3503049049709446,0.4784175270020298,0.0583752033208372,0.4449740759239109,0.6821766902604551,0.956698582626294,0.4557884982732605
15,0.6910886,0.75759476,0.5679961977136765,0.5443656814947152,0.7265351510612912,0.369988602499411,0.7874879484574895,0.2298741637088264,0.875403486375653,0.0516080999369781
31,0.67357904,0.73013383,0.6123637838128992,0.4315684726356531,0.6202895258874963,0.0636307552808487,0.6807341696469302,0.9155852275489568,0.9257995377552696,0.5440238784927508
31,0.67264044,0.7459344,0.6123637838128992,0.4315684726356531,0.6202895258874963,0.0636307552808487,0.6807341696469302,0.9155852275489568,0.9257995377552696,0.5440238784927508
31,0.6575242,0.7423457,0.6123637838128992,0.4315684726356531,0.6202895258874963,0.0636307552808487,0.6807341696469302,0.9155852275489568,0.9257995377552696,0.5440238784927508
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
14,0.6218773,0.80830693,0.729077284946146,0.5417511250551845,0.8057894133611894,0.3540282397253203,0.5451404968949337,0.3147748060812667,1.0,0.04309273535178182
0,,,,,,,,,,
14,0.594997,0.830046,0.729077284946146,0.5417511250551845,0.8057894133611894,0.3540282397253203,0.5451404968949337,0.3147748060812667,1.0,0.04309273535178182
31,0.594498,0.74204767,0.6123637838128992,0.4315684726356531,0.6202895258874963,0.0636307552808487,0.6807341696469302,0.9155852275489568,0.9257995377552696,0.5440238784927508
33,0.6128504,0.73211944,0.5519994876532586,0.3514830700681021,0.5165019747644084,0.0101092451301289,0.5052111265028701,0.9161589803563804,0.9801945604842132,0.622513551601146
94,0.13104698,0.6392211,0.6317372138488633,0.3296085762864105,0.5805964268766575,0.3368737430785869,0.5355200169976725,0.2545668976740735,0.4352873324760976,0.0931567884792113
94,0.119351804,0.63499147,0.6317372138488633,0.3296085762864105,0.5805964268766575,0.3368737430785869,0.5355200169976725,0.2545668976740735,0.4352873324760976,0.0931567884792113
94,0.10426524,0.6455357,0.6317372138488633,0.3296085762864105,0.5805964268766575,0.3368737430785869,0.5355200169976725,0.2545668976740735,0.4352873324760976,0.0931567884792113
110,0.044042714,0.7306131,0.8922671747670563,0.9305300152452384,0.9634922924472606,0.6172399500734831,0.4024973356982525,0.339394136773121,0.0,0.12429490231679298
112,0.058553696,0.6692194,0.9270115492636356,0.4804877974008054,0.8152007420704939,0.5209170030459698,0.4845875836073771,0.1178033741656829,0.1927873461140462,0.1032456170031923
110,0.0,0.77185714,0.8922671747670563,0.9305300152452384,0.9634922924472606,0.6172399500734831,0.4024973356982525,0.339394136773121,0.0,0.12429490231679298
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
118,0.25317195,0.6330644,0.9118038530760386,0.4834746320799599,0.8034675490456622,0.2218281877322533,0.8729657291054667,0.5302731559947802,0.4818874983089836,0.3055119016606805
0,,,,,,,,,,
120,0.0,0.7494327,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
118,0.30337167,0.7691469,0.9118038530760386,0.4834746320799599,0.8034675490456622,0.2218281877322533,0.8729657291054667,0.5302731559947802,0.4818874983089836,0.3055119016606805
118,0.33211946,0.80074406,0.9118038530760386,0.4834746320799599,0.8034675490456622,0.2218281877322533,0.8729657291054667,0.5302731559947802,0.4818874983089836,0.3055119016606805
118,0.3680378,0.6867642,0.9118038530760386,0.4834746320799599,0.8034675490456622,0.2218281877322533,0.8729657291054667,0.5302731559947802,0.4818874983089836,0.3055119016606805
118,0.36730903,0.7653665,0.9118038530760386,0.4834746320799599,0.8034675490456622,0.2218281877322533,0.8729657291054667,0.5302731559947802,0.4818874983089836,0.3055119016606805
125,0.38964364,0.69779485,0.3492486465340976,0.257126899579936,0.3243155992209678,0.4869365784795735,0.8426835438962463,0.5574032229052232,0.6657360900518302,0.001438095011812952
128,0.4315217,0.6767552,0.4320846784241969,0.2525979407126217,0.373055702729384,0.3579846541649167,0.8840258636578767,0.4851069938541159,0.6564396955628794,0.06846975118074741
128,0.40483335,0.67207664,0.4320846784241969,0.2525979407126217,0.373055702729384,0.3579846541649167,0.8840258636578767,0.4851069938541159,0.6564396955628794,0.06846975118074741
128,0.38359267,0.64335483,0.4320846784241969,0.2525979407126217,0.373055702729384,0.3579846541649167,0.8840258636578767,0.4851069938541159,0.6564396955628794,0.06846975118074741
176,0.4062334,0.64655846,0.4253226257739384,0.1682734062147934,0.267654865942906,0.113382415857267,0.8200137704680408,0.6968840470966783,0.6744924678258171,0.4972204565588389
176,0.39177647,0.6338183,0.4253226257739384,0.1682734062147934,0.267654865942906,0.113382415857267,0.8200137704680408,0.6968840470966783,0.6744924678258171,0.4972204565588389
132,0.42207655,0.6230395,0.3782884776738382,0.2157867872600791,0.3018324726943552,0.0866801575606138,0.8055991304243495,0.7167379886786657,0.5698786204820524,0.5750175810260321
132,0.39909053,0.6185196,0.3782884776738382,0.2157867872600791,0.3018324726943552,0.0866801575606138,0.8055991304243495,0.7167379886786657,0.5698786204820524,0.5750175810260321
178,0.21644479,0.5842826,0.5350631659288281,0.281834501136636,0.4470093090521644,0.7738937264953829,0.818692569793328,0.3965760134159167,0.5731072062594211,0.2659027587652716
123,0.2626771,0.5994924,0.3806260018006351,0.2816456277420489,0.3735677231736965,0.4364060722697969,0.8139277713991158,0.4663409888331178,0.5663956531065968,0.012913089287645271
131,0.26355633,0.5843292,0.6436132725151973,0.9366667253244004,0.8432289358890628,0.2155254094271552,0.7612849113387813,0.5328625061003608,0.148973054462431,0.3141842609131566
131,0.37096813,0.56934047,0.6436132725151973,0.9366667253244004,0.8432289358890628,0.2155254094271552,0.7612849113387813,0.5328625061003608,0.148973054462431,0.3141842609131566
131,0.3585199,0.58200014,0.6436132725151973,0.9366667253244004,0.8432289358890628,0.2155254094271552,0.7612849113387813,0.5328625061003608,0.148973054462431,0.3141842609131566
131,0.39590374,0.5955438,0.6436132725151973,0.9366667253244004,0.8432289358890628,0.2155254094271552,0.7612849113387813,0.5328625061003608,0.148973054462431,0.3141842609131566
131,0.421216,0.61984605,0.6436132725151973,0.9366667253244004,0.8432289358890628,0.2155254094271552,0.7612849113387813,0.5328625061003608,0.148973054462431,0.3141842609131566
172,0.4220501,0.61454666,0.5444267910880152,0.6142308291432471,0.7328820683111203,0.4669774032221685,0.9435589007864276,0.2709201832308576,0.2845571560879043,0.03813902730486051
134,0.4534733,0.60519505,0.6638523525661704,0.3426323302114964,0.6171770444257267,0.4453525364460534,0.8289822990925032,0.1739561551393006,0.4022726046603903,0.020125006342649503
172,0.41048494,0.6053753,0.5444267910880152,0.6142308291432471,0.7328820683111203,0.4669774032221685,0.9435589007864276,0.2709201832308576,0.2845571560879043,0.03813902730486051
122,0.34072137,0.584658,0.819124173867197,0.7664809282919746,0.9282241220182734,0.5287389049977936,0.7824855270305194,0.3261492253552344,0.2535816685782824,0.044037001265499635
135,0.3687246,0.6189321,0.7898056349909961,0.4299264272314272,0.7532657878124138,0.4836982841902984,0.8943231480006054,0.3348845563855372,0.5010300307551538,0.011880026471468727
122,0.36600754,0.6089965,0.819124173867197,0.7664809282919746,0.9282241220182734,0.5287389049977936,0.7824855270305194,0.3261492253552344,0.2535816685782824,0.044037001265499635
122,0.3928563,0.6158543,0.819124173867197,0.7664809282919746,0.9282241220182734,0.5287389049977936,0.7824855270305194,0.3261492253552344,0.2535816685782824,0.044037001265499635
122,0.36366138,0.6119423,0.819124173867197,0.7664809282919746,0.9282241220182734,0.5287389049977936,0.7824855270305194,0.3261492253552344,0.2535816685782824,0.044037001265499635
2,0.77669615,0.7942344,0.1631122776424889,0.1094992847253358,0.0329103342315958,0.5855083913328836,0.748054718130385,0.5503952598809363,0.7046339305917105,0.04421952919500463
156,0.77331436,0.7415425,0.1243962500239921,0.2324216613649721,0.1467227997239384,0.5149757842375426,0.8445959336168778,0.4849844287744484,0.612794012612836,0.0013366336598147738
157,0.752494,0.74916685,0.1875283166133305,0.1807929138808467,0.1547918921594943,0.7076498311908909,0.7933642579658963,0.4230984964492644,0.6543702521307199,0.18067625858027006
138,0.69073695,0.68226886,0.2177427128108151,0.2706855642109942,0.2800800426721144,0.6878856128716917,0.8280975114610712,0.2352062259764152,0.5914691249051227,0.14283214487072857
157,0.7050513,0.69679755,0.1875283166133305,0.1807929138808467,0.1547918921594943,0.7076498311908909,0.7933642579658963,0.4230984964492644,0.6543702521307199,0.18067625858027006
138,0.68656605,0.69517124,0.2177427128108151,0.2706855642109942,0.2800800426721144,0.6878856128716917,0.8280975114610712,0.2352062259764152,0.5914691249051227,0.14283214487072857
138,0.69450057,0.7065605,0.2177427128108151,0.2706855642109942,0.2800800426721144,0.6878856128716917,0.8280975114610712,0.2352062259764152,0.5914691249051227,0.14283214487072857
138,0.66775054,0.69309634,0.2177427128108151,0.2706855642109942,0.2800800426721144,0.6878856128716917,0.8280975114610712,0.2352062259764152,0.5914691249051227,0.14283214487072857
133,0.6369102,0.65694606,0.3879000350979984,0.2889802851015078,0.3891833958874632,0.37960784109164,0.7949813794769338,0.3229748870945378,0.5704215441741426,0.04631943583859949
133,0.6662329,0.6461351,0.3879000350979984,0.2889802851015078,0.3891833958874632,0.37960784109164,0.7949813794769338,0.3229748870945378,0.5704215441741426,0.04631943583859949
133,0.6520859,0.6513908,0.3879000350979984,0.2889802851015078,0.3891833958874632,0.37960784109164,0.7949813794769338,0.3229748870945378,0.5704215441741426,0.04631943583859949
136,0.59730417,0.61614436,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
133,0.607841,0.63398165,0.3879000350979984,0.2889802851015078,0.3891833958874632,0.37960784109164,0.7949813794769338,0.3229748870945378,0.5704215441741426,0.04631943583859949
136,0.5872955,0.6480336,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
136,0.6093799,0.6793026,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
136,0.5779626,0.66994286,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
136,0.57309824,0.6943154,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
136,0.547044,0.6606843,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
136,0.49766842,0.66006434,0.5223326916507367,0.2389915940673224,0.4018342549652754,0.7410311146748811,0.8253823892646164,0.2383451047616555,0.565768354524116,0.24905200055911117
135,0.50031203,0.65263766,0.7898056349909961,0.4299264272314272,0.7532657878124138,0.4836982841902984,0.8943231480006054,0.3348845563855372,0.5010300307551538,0.011880026471468727
135,0.47761136,0.6582954,0.7898056349909961,0.4299264272314272,0.7532657878124138,0.4836982841902984,0.8943231480006054,0.3348845563855372,0.5010300307551538,0.011880026471468727
135,0.4680996,0.648684,0.7898056349909961,0.4299264272314272,0.7532657878124138,0.4836982841902984,0.8943231480006054,0.3348845563855372,0.5010300307551538,0.011880026471468727
135,0.46126807,0.6590649,0.7898056349909961,0.4299264272314272,0.7532657878124138,0.4836982841902984,0.8943231480006054,0.3348845563855372,0.5010300307551538,0.011880026471468727
1,0.6828987,0.8520567,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
1,0.6604596,0.8454171,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
1,0.6785697,0.834343,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
1,0.68752056,0.84710675,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
1,0.67398405,0.84895235,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
1,0.65316045,0.8321718,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
4,0.62332314,0.80676174,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
4,0.64331925,0.7921889,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
4,0.7558769,0.77805173,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
1,0.74671715,0.7850192,0.5662171955216908,0.806549143427706,0.7972309776361981,0.6692759782978678,0.9158740207372345,0.2446437901854343,0.539465272530272,0.101812215103344
4,0.7296425,0.7923558,0.3437555866101998,0.7327773467917081,0.6491489592765056,0.5887259011913658,0.8931022941589848,0.4033604530114468,0.5917880395775853,0.03113359008608305
6,0.6504246,0.75704366,0.2699418873061443,0.5186691498571004,0.4983313358032114,0.5692656363508606,0.9348103474162648,0.3503131403037931,0.5171228195056448,0.014599963441224538
5,0.67249775,0.78229475,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
6,0.6312621,0.7712768,0.2699418873061443,0.5186691498571004,0.4983313358032114,0.5692656363508606,0.9348103474162648,0.3503131403037931,0.5171228195056448,0.014599963441224538
5,0.6065848,0.77491325,0.3181997649281651,0.6841138816939516,0.6143922147912737,0.5901481040646656,0.9347882347694988,0.3753702005706583,0.5658931898417326,0.02609267301002643
6,0.58341855,0.7445499,0.2699418873061443,0.5186691498571004,0.4983313358032114,0.5692656363508606,0.9348103474162648,0.3503131403037931,0.5171228195056448,0.014599963441224538
160,0.5534928,0.725137,0.340424341590142,0.4495979551583355,0.4865122111991481,0.6018714016784483,0.8399045780578076,0.4404322284666007,0.3516634561837666,0.07272091672032492
154,0.577101,0.72793347,0.2453042864533858,0.3106298522483238,0.3188561852176733,0.628629405167008,0.847766551946953,0.3676328998193097,0.5518305861763473,0.07728004865970343
163,0.5901223,0.7534172,0.4011537324157088,0.3521206055050903,0.46248397341161,0.6256007914750177,0.8696616711893842,0.2953918255647614,0.6420812018043399,0.07830242029099953
163,0.5760526,0.75232214,0.4011537324157088,0.3521206055050903,0.46248397341161,0.6256007914750177,0.8696616711893842,0.2953918255647614,0.6420812018043399,0.07830242029099953
163,0.5483307,0.74344677,0.4011537324157088,0.3521206055050903,0.46248397341161,0.6256007914750177,0.8696616711893842,0.2953918255647614,0.6420812018043399,0.07830242029099953
163,0.5116199,0.7135023,0.4011537324157088,0.3521206055050903,0.46248397341161,0.6256007914750177,0.8696616711893842,0.2953918255647614,0.6420812018043399,0.07830242029099953
163,0.51634353,0.7042025,0.4011537324157088,0.3521206055050903,0.46248397341161,0.6256007914750177,0.8696616711893842,0.2953918255647614,0.6420812018043399,0.07830242029099953
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
0,,,,,,,,,,
120,0.0,0.80959743,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
120,0.0,0.31147972,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
120,0.0,0.6080756,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
0,,,,,,,,,,
120,0.0,0.61459994,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
120,0.0,0.6206399,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
120,0.0,0.8332834,0.9004124746271143,0.6894485811581542,0.9076330995297012,0.2285246159826454,0.8451394460362963,0.6150112436838892,0.4633945434565544,0.23599347626150782
155,0.4857115,0.64485824,0.6359832076673464,0.4463143920452203,0.6529899923094122,0.2161716628011727,0.8635895220000905,0.7405242816803539,0.460122096338997,0.2562405389716088
126,0.43420303,0.64682853,0.7336168741803095,0.4972766485240251,0.736504379106526,0.1918680312689121,0.9028710346357534,0.791787472568334,0.6419738293886882,0.31837028299450754
155,0.46907666,0.6265503,0.6359832076673464,0.4463143920452203,0.6529899923094122,0.2161716628011727,0.8635895220000905,0.7405242816803539,0.460122096338997,0.2562405389716088
155,0.4556024,0.6145425,0.6359832076673464,0.4463143920452203,0.6529899923094122,0.2161716628011727,0.8635895220000905,0.7405242816803539,0.460122096338997,0.2562405389716088
155,0.48552123,0.6418519,0.6359832076673464,0.4463143920452203,0.6529899923094122,0.2161716628011727,0.8635895220000905,0.7405242816803539,0.460122096338997,0.2562405389716088
8,0.7146535,0.8248919,0.4444224318916383,0.597240835418066,0.667877722687789,0.5022081313987903,0.5978455280553705,0.7492858919796147,0.6797144643359209,0.011253922197479683
8,0.71067214,0.7790383,0.4444224318916383,0.597240835418066,0.667877722687789,0.5022081313987903,0.5978455280553705,0.7492858919796147,0.6797144643359209,0.011253922197479683
54,0.73309225,0.7554806,0.4698338840711309,0.4152759248240618,0.5649021188505436,0.4809785166721034,0.550128998741467,0.6793698753214283,0.6858025087299228,0.010250442060094508
54,0.7502108,0.72654384,0.4698338840711309,0.4152759248240618,0.5649021188505436,0.4809785166721034,0.550128998741467,0.6793698753214283,0.6858025087299228,0.010250442060094508
96,0.7457846,0.7162813,0.3851151858622268,0.1738588889031881,0.246735321866546,0.760852820346543,0.6233360232370718,0.4664310418031205,0.7492544051031649,0.3132441542563581
53,0.74004275,0.83245945,0.4371579939774075,0.3817357268868008,0.5123831465272022,0.5141075670398195,0.6539292671057814,0.7246451131271455,0.6588061119323271,0.010929597162788308
53,0.7211089,0.83253515,0.4371579939774075,0.3817357268868008,0.5123831465272022,0.5141075670398195,0.6539292671057814,0.7246451131271455,0.6588061119323271,0.010929597162788308
8,0.73198825,0.90629923,0.4444224318916383,0.597240835418066,0.667877722687789,0.5022081313987903,0.5978455280553705,0.7492858919796147,0.6797144643359209,0.011253922197479683
8,0.72336423,0.893411,0.4444224318916383,0.597240835418066,0.667877722687789,0.5022081313987903,0.5978455280553705,0.7492858919796147,0.6797144643359209,0.011253922197479683
53,0.80451035,0.86770105,0.4371579939774075,0.3817357268868008,0.5123831465272022,0.5141075670398195,0.6539292671057814,0.7246451131271455,0.6588061119323271,0.010929597162788308
53,0.7937365,0.83811903,0.4371579939774075,0.3817357268868008,0.5123831465272022,0.5141075670398195,0.6539292671057814,0.7246451131271455,0.6588061119323271,0.010929597162788308
53,0.78329974,0.8636339,0.4371579939774075,0.3817357268868008,0.5123831465272022,0.5141075670398195,0.6539292671057814,0.7246451131271455,0.6588061119323271,0.010929597162788308
53,0.7619761,0.8565265,0.4371579939774075,0.3817357268868008,0.5123831465272022,0.5141075670398195,0.6539292671057814,0.7246451131271455,0.6588061119323271,0.010929597162788308
54,0.8013725,0.7480512,0.4698338840711309,0.4152759248240618,0.5649021188505436,0.4809785166721034,0.550128998741467,0.6793698753214283,0.6858025087299228,0.010250442060094508
55,0.7971907,0.7992423,0.5246822794342343,0.4304259649369701,0.6041133394784972,0.6067374125581402,0.5916444815869455,0.7031212181491374,0.6933986014598341,0.06640897126366435
8,0.82207566,0.8444599,0.4444224318916383,0.597240835418066,0.667877722687789,0.5022081313987903,0.5978455280553705,0.7492858919796147,0.6797144643359209,0.011253922197479683
8,0.81955194,0.92091626,0.4444224318916383,0.597240835418066,0.667877722687789,0.5022081313987903,0.5978455280553705,0.7492858919796147,0.6797144643359209,0.011253922197479683
96,0.7510242,0.71175617,0.3851151858622268,0.1738588889031881,0.246735321866546,0.760852820346543,0.6233360232370718,0.4664310418031205,0.7492544051031649,0.3132441542563581
96,0.77050036,0.7221228,0.3851151858622268,0.1738588889031881,0.246735321866546,0.760852820346543,0.6233360232370718,0.4664310418031205,0.7492544051031649,0.3132441542563581
54,0.8042052,0.7352593,0.4698338840711309,0.4152759248240618,0.5649021188505436,0.4809785166721034,0.550128998741467,0.6793698753214283,0.6858025087299228,0.010250442060094508
87,0.501331,0.63564885,0.3417244802975858,0.4180029432415024,0.4854607007214793,0.2934815754586584,0.5655799848480242,0.4229601949959881,0.6597760873153418,0.1028586018057368
