labels,geodesic,functional,structural
0,0.0,,
0,0.0,,
0,0.0,,
0,0.4532284,,
0,0.0,,
0,0.0,,
0,0.5650711,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.6421476,,
0,0.6089276,,
14,0.5858071,0.7290772849461491,0.5481429522707421
31,0.5987222,0.6123637838128997,0.4613292673549857
31,0.617946,0.6123637838128997,0.4613292673549857
111,0.14385343,0.5143929653069659,0.9183644098577057
112,0.12548175,0.9270115492636344,0.053499249757465575
112,0.10342252,0.9270115492636344,0.053499249757465575
94,0.082801946,0.6317372138488606,0.583129180760326
112,0.0822333,0.9270115492636344,0.053499249757465575
112,0.0,0.9270115492636344,0.053499249757465575
110,0.18148991,0.8922671747670572,0.1410000635089286
110,0.19052458,0.8922671747670572,0.1410000635089286
110,0.20802166,0.8922671747670572,0.1410000635089286
166,0.06739241,0.9895372609327491,0.3911579205382097
166,0.030783694,0.9895372609327491,0.3911579205382097
0,0.0,,
0,0.016804196,,
0,0.019759038,,
0,0.0164804,,
0,0.0,,
0,0.23085994,,
122,0.24013603,0.8191241738672006,0.42543587516352505
122,0.2733573,0.8191241738672006,0.42543587516352505
122,0.3037863,0.8191241738672006,0.42543587516352505
122,0.32947713,0.8191241738672006,0.42543587516352505
120,0.2966131,0.9004124746271129,0.5720580170652286
118,0.30466223,0.9118038530760422,0.06634602663531576
122,0.35624447,0.8191241738672006,0.42543587516352505
122,0.37975904,0.8191241738672006,0.42543587516352505
122,0.40872204,0.8191241738672006,0.42543587516352505
122,0.4282446,0.8191241738672006,0.42543587516352505
122,0.43950742,0.8191241738672006,0.42543587516352505
128,0.4738699,0.43208467842419696,0.42389246738040054
176,0.47310153,0.4253226257739384,0.26562424092369635
176,0.47077045,0.4253226257739384,0.26562424092369635
128,0.43340102,0.43208467842419696,0.42389246738040054
176,0.44611448,0.4253226257739384,0.26562424092369635
176,0.47253323,0.4253226257739384,0.26562424092369635
132,0.46707857,0.37828847767383866,0.9271625723070404
132,0.47264385,0.37828847767383866,0.9271625723070404
132,0.49911496,0.37828847767383866,0.9271625723070404
107,0.27827653,0.4450916842627777,0.5052936391597606
123,0.31278548,0.38062600180063644,0.7486450471082333
123,0.35953367,0.38062600180063644,0.7486450471082333
131,0.32290593,0.6436132725151982,0.0816572268579835
131,0.35552803,0.6436132725151982,0.0816572268579835
131,0.3922281,0.6436132725151982,0.0816572268579835
132,0.4362584,0.37828847767383866,0.9271625723070404
132,0.4734507,0.37828847767383866,0.9271625723070404
134,0.501262,0.6638523525661708,0.2622927367423264
134,0.5043723,0.6638523525661708,0.2622927367423264
134,0.48115432,0.6638523525661708,0.2622927367423264
135,0.45440373,0.7898056349909961,0.3191164551594266
172,0.39919657,0.5444267910880161,0.25348821590196485
135,0.41913155,0.7898056349909961,0.3191164551594266
135,0.4471933,0.7898056349909961,0.3191164551594266
135,0.44838473,0.7898056349909961,0.3191164551594266
122,0.44583353,0.8191241738672006,0.42543587516352505
135,0.46483532,0.7898056349909961,0.3191164551594266
21,0.8365773,0.1253560536043965,0.18102990446775014
21,0.8199659,0.1253560536043965,0.18102990446775014
21,0.8003596,0.1253560536043965,0.18102990446775014
157,0.7542729,0.18752831661332925,0.21274132151666075
138,0.76209426,0.21774271281081603,0.23413232514230045
138,0.78120357,0.21774271281081603,0.23413232514230045
138,0.7595736,0.21774271281081603,0.23413232514230045
138,0.729745,0.21774271281081603,0.23413232514230045
18,0.6939328,0.39916596211785516,0.2866291943159533
133,0.7090796,0.3879000350980002,0.19942808035645712
137,0.72877073,0.2685865703516779,0.2160517413240088
137,0.700578,0.2685865703516779,0.2160517413240088
133,0.6645533,0.3879000350980002,0.19942808035645712
133,0.6696101,0.3879000350980002,0.19942808035645712
138,0.6773459,0.21774271281081603,0.23413232514230045
138,0.6665007,0.21774271281081603,0.23413232514230045
138,0.6592198,0.21774271281081603,0.23413232514230045
18,0.6530809,0.39916596211785516,0.2866291943159533
18,0.6201185,0.39916596211785516,0.2866291943159533
18,0.5921535,0.39916596211785516,0.2866291943159533
18,0.5628783,0.39916596211785516,0.2866291943159533
136,0.55275995,0.5223326916507416,0.40010271557973354
135,0.537437,0.7898056349909961,0.3191164551594266
135,0.5373656,0.7898056349909961,0.3191164551594266
135,0.5093618,0.7898056349909961,0.3191164551594266
135,0.48588285,0.7898056349909961,0.3191164551594266
127,0.47823563,0.6164668052531539,0.47035512177728567
1,0.67083496,0.5662171955216913,0.0
1,0.66736317,0.5662171955216913,0.0
1,0.65289557,0.5662171955216913,0.0
1,0.700793,0.5662171955216913,0.0
1,0.6720885,0.5662171955216913,0.0
1,0.6425458,0.5662171955216913,0.0
1,0.6296692,0.5662171955216913,0.0
4,0.6179633,0.343755586610202,0.38554145698036885
4,0.6062058,0.343755586610202,0.38554145698036885
1,0.7954747,0.5662171955216913,0.0
1,0.7684298,0.5662171955216913,0.0
4,0.7349362,0.343755586610202,0.38554145698036885
5,0.7245751,0.31819976492816604,0.715896230682052
4,0.70290065,0.343755586610202,0.38554145698036885
4,0.69965404,0.343755586610202,0.38554145698036885
4,0.65137255,0.343755586610202,0.38554145698036885
5,0.61498684,0.31819976492816604,0.715896230682052
153,0.5863639,0.33713177041531495,0.405317696034264
160,0.56781095,0.3404243415901438,0.2515489504338802
160,0.5603982,0.3404243415901438,0.2515489504338802
127,0.54894316,0.6164668052531539,0.47035512177728567
154,0.6002929,0.2453042864533841,0.33954394683366207
127,0.5687159,0.6164668052531539,0.47035512177728567
127,0.5304391,0.6164668052531539,0.47035512177728567
127,0.5150511,0.6164668052531539,0.47035512177728567
127,0.4938753,0.6164668052531539,0.47035512177728567
127,0.46991375,0.6164668052531539,0.47035512177728567
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
120,0.0,0.9004124746271129,0.5720580170652286
119,0.37374064,0.9324269345023279,0.4537732827936663
119,0.41093454,0.9324269345023279,0.4537732827936663
119,0.4006351,0.9324269345023279,0.4537732827936663
119,0.39208955,0.9324269345023279,0.4537732827936663
126,0.42949557,0.7336168741803073,0.23510431839771376
155,0.45924997,0.6359832076673477,0.28603799097592697
54,0.7973875,0.469833884071134,0.35284899469388914
54,0.7988841,0.469833884071134,0.35284899469388914
54,0.8136331,0.469833884071134,0.35284899469388914
8,0.8110926,0.44442243189164365,0.2837752197812288
8,0.79472625,0.44442243189164365,0.2837752197812288
8,0.8310931,0.44442243189164365,0.2837752197812288
8,0.822274,0.44442243189164365,0.2837752197812288
54,0.83308446,0.469833884071134,0.35284899469388914
8,0.84367883,0.44442243189164365,0.2837752197812288
54,0.82731104,0.469833884071134,0.35284899469388914
87,0.56996423,0.34172448029758096,0.21853327930051977
87,0.5840648,0.34172448029758096,0.21853327930051977
87,0.5864205,0.34172448029758096,0.21853327930051977
86,0.56362915,0.43708694755963684,0.23862212922267112
87,0.55505306,0.34172448029758096,0.21853327930051977
86,0.57323396,0.43708694755963684,0.23862212922267112
86,0.5614112,0.43708694755963684,0.23862212922267112
99,0.45512494,0.37740747083652426,0.13157358733436644
99,0.44759294,0.37740747083652426,0.13157358733436644
99,0.46250504,0.37740747083652426,0.13157358733436644
99,0.46676692,0.37740747083652426,0.13157358733436644
99,0.45730928,0.37740747083652426,0.13157358733436644
149,0.73265916,0.31930637786159677,0.23930714573061668
149,0.7228959,0.31930637786159677,0.23930714573061668
149,0.7263683,0.31930637786159677,0.23930714573061668
149,0.7494682,0.31930637786159677,0.23930714573061668
149,0.7404385,0.31930637786159677,0.23930714573061668
46,0.9357595,0.2109923613296063,0.45868680851708177
46,0.9305725,0.2109923613296063,0.45868680851708177
46,0.9421088,0.2109923613296063,0.45868680851708177
45,0.9375625,0.3050161359611243,0.30870049142183287
46,0.93385303,0.2109923613296063,0.45868680851708177
41,0.5772509,0.5213825044902944,0.22898931267959471
41,0.5814578,0.5213825044902944,0.22898931267959471
41,0.59196305,0.5213825044902944,0.22898931267959471
0,0.0,,
0,0.0,,
0,0.0,,
111,0.17595813,0.5143929653069659,0.9183644098577057
111,0.16653286,0.5143929653069659,0.9183644098577057
111,0.1660204,0.5143929653069659,0.9183644098577057
129,0.5053394,0.22431732946137162,0.23219057131196913
129,0.5077851,0.22431732946137162,0.23219057131196913
129,0.49286443,0.22431732946137162,0.23219057131196913
6,0.8813122,0.2699418873061452,0.6655899910083684
6,0.8705037,0.2699418873061452,0.6655899910083684
6,0.87164485,0.2699418873061452,0.6655899910083684
121,0.6293669,0.5898724244711162,0.6623908421923779
121,0.6331938,0.5898724244711162,0.6623908421923779
121,0.64468884,0.5898724244711162,0.6623908421923779
8,0.6256896,0.44442243189164365,0.2837752197812288
56,0.6307543,0.3558309364836867,0.40171379782009536
56,0.63758516,0.3558309364836867,0.40171379782009536
97,0.7152413,0.40858310452441504,0.1551936826407712
67,0.69141126,0.30283598756447017,0.07147183936498233
97,0.69683146,0.40858310452441504,0.1551936826407712
67,0.69538593,0.30283598756447017,0.07147183936498233
97,0.70390195,0.40858310452441504,0.1551936826407712
51,0.7086771,0.3244980839735909,0.3158875891190925
51,0.6982887,0.3244980839735909,0.3158875891190925
51,0.7078423,0.3244980839735909,0.3158875891190925
8,0.6383106,0.44442243189164365,0.2837752197812288
8,0.6307205,0.44442243189164365,0.2837752197812288
8,0.62498724,0.44442243189164365,0.2837752197812288
8,0.61476535,0.44442243189164365,0.2837752197812288
52,0.88575053,0.35980528463825134,0.48179204219228017
52,0.8712962,0.35980528463825134,0.48179204219228017
52,0.875589,0.35980528463825134,0.48179204219228017
51,0.72903043,0.3244980839735909,0.3158875891190925
51,0.72751504,0.3244980839735909,0.3158875891190925
51,0.7171119,0.3244980839735909,0.3158875891190925
52,0.70887494,0.35980528463825134,0.48179204219228017
55,0.71614885,0.5246822794342356,0.38852094341238763
55,0.7105412,0.5246822794342356,0.38852094341238763
55,0.72385836,0.5246822794342356,0.38852094341238763
51,0.91420376,0.3244980839735909,0.3158875891190925
51,0.9186441,0.3244980839735909,0.3158875891190925
51,0.9050548,0.3244980839735909,0.3158875891190925
52,0.89475214,0.35980528463825134,0.48179204219228017
97,0.7168628,0.40858310452441504,0.1551936826407712
97,0.713536,0.40858310452441504,0.1551936826407712
55,0.7426821,0.5246822794342356,0.38852094341238763
55,0.7351936,0.5246822794342356,0.38852094341238763
55,0.7238576,0.5246822794342356,0.38852094341238763
55,0.70769024,0.5246822794342356,0.38852094341238763
64,0.31220707,0.7151561234470734,0.27631708698216645
64,0.30940396,0.7151561234470734,0.27631708698216645
64,0.32136166,0.7151561234470734,0.27631708698216645
63,0.53682363,0.4184735880488457,0.2042447607825766
63,0.51322764,0.4184735880488457,0.2042447607825766
63,0.5241178,0.4184735880488457,0.2042447607825766
63,0.5200567,0.4184735880488457,0.2042447607825766
63,0.5367241,0.4184735880488457,0.2042447607825766
77,0.34987533,0.30380685256061835,0.22567766774482564
77,0.33877265,0.30380685256061835,0.22567766774482564
77,0.36023125,0.30380685256061835,0.22567766774482564
72,0.337194,0.572620055247687,0.25395336738049823
65,0.32510644,0.6925503262638997,0.31100650146221914
64,0.31728676,0.7151561234470734,0.27631708698216645
64,0.29927167,0.7151561234470734,0.27631708698216645
81,0.4825027,0.43214330140485924,0.003743845792956432
81,0.47891247,0.43214330140485924,0.003743845792956432
81,0.4725429,0.43214330140485924,0.003743845792956432
77,0.378202,0.30380685256061835,0.22567766774482564
171,0.36497697,0.2562583216305869,0.41443172607207024
77,0.357552,0.30380685256061835,0.22567766774482564
77,0.33840275,0.30380685256061835,0.22567766774482564
174,0.43678293,0.6400778649893941,0.14562903215374762
24,0.43108633,0.7782464571053604,0.17436385200422627
104,0.42657527,0.5042087882718329,0.18466671488691816
108,0.30710953,0.31334509141436184,0.19022128393521526
108,0.2989173,0.31334509141436184,0.19022128393521526
108,0.2968134,0.31334509141436184,0.19022128393521526
108,0.28833902,0.31334509141436184,0.19022128393521526
108,0.2955873,0.31334509141436184,0.19022128393521526
147,0.5708985,0.29169896882409896,0.3320862578232159
147,0.5768529,0.29169896882409896,0.3320862578232159
147,0.5658201,0.29169896882409896,0.3320862578232159
104,0.4401047,0.5042087882718329,0.18466671488691816
104,0.4457847,0.5042087882718329,0.18466671488691816
104,0.44201523,0.5042087882718329,0.18466671488691816
174,0.44916695,0.6400778649893941,0.14562903215374762
150,0.8010714,0.3651508756757127,0.2395659438732138
150,0.7858063,0.3651508756757127,0.2395659438732138
150,0.7888716,0.3651508756757127,0.2395659438732138
28,0.6137464,0.4070961987398207,0.4005970716063846
28,0.6189363,0.4070961987398207,0.4005970716063846
28,0.60015213,0.4070961987398207,0.4005970716063846
28,0.59070456,0.4070961987398207,0.4005970716063846
28,0.5843657,0.4070961987398207,0.4005970716063846
95,0.8212048,0.19441331510313775,0.3099713620999759
95,0.8293706,0.19441331510313775,0.3099713620999759
95,0.82398635,0.19441331510313775,0.3099713620999759
150,0.79525083,0.3651508756757127,0.2395659438732138
151,0.8095478,0.43775033660264917,0.14542242978266454
151,0.81024575,0.43775033660264917,0.14542242978266454
151,0.81729674,0.43775033660264917,0.14542242978266454
15,0.7767371,0.5679961977136765,0.530747687712172
15,0.7712586,0.5679961977136765,0.530747687712172
15,0.7806444,0.5679961977136765,0.530747687712172
19,1.0,0.022360498586505795,0.2971545708252919
13,0.98726517,0.016933470101380355,0.19984317832735918
13,0.9964337,0.016933470101380355,0.19984317832735918
13,0.99128765,0.016933470101380355,0.19984317832735918
19,0.9875525,0.022360498586505795,0.2971545708252919
37,0.78393275,0.4470000185968894,0.3058283730866595
37,0.7773945,0.4470000185968894,0.3058283730866595
37,0.7803982,0.4470000185968894,0.3058283730866595
15,0.7906848,0.5679961977136765,0.530747687712172
15,0.7870134,0.5679961977136765,0.530747687712172
15,0.7782741,0.5679961977136765,0.530747687712172
15,0.7698047,0.5679961977136765,0.530747687712172
0,0.37920037,,
0,0.3889176,,
0,0.3957492,,
14,0.6472563,0.7290772849461491,0.5481429522707421
14,0.6472818,0.7290772849461491,0.5481429522707421
14,0.6608786,0.7290772849461491,0.5481429522707421
14,0.67396545,0.7290772849461491,0.5481429522707421
14,0.67284477,0.7290772849461491,0.5481429522707421
93,0.13955761,0.8686867816315602,0.27415854895066005
93,0.12648171,0.8686867816315602,0.27415854895066005
93,0.1253304,0.8686867816315602,0.27415854895066005
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
107,0.2736762,0.4450916842627777,0.5052936391597606
107,0.28287852,0.4450916842627777,0.5052936391597606
107,0.26768842,0.4450916842627777,0.5052936391597606
131,0.25350904,0.6436132725151982,0.0816572268579835
131,0.2770678,0.6436132725151982,0.0816572268579835
131,0.28005406,0.6436132725151982,0.0816572268579835
131,0.2961886,0.6436132725151982,0.0816572268579835
131,0.27573225,0.6436132725151982,0.0816572268579835
137,0.74254334,0.2685865703516779,0.2160517413240088
137,0.7438424,0.2685865703516779,0.2160517413240088
137,0.7270928,0.2685865703516779,0.2160517413240088
134,0.5437369,0.6638523525661708,0.2622927367423264
134,0.5601489,0.6638523525661708,0.2622927367423264
134,0.54747075,0.6638523525661708,0.2622927367423264
134,0.5555345,0.6638523525661708,0.2622927367423264
134,0.5386295,0.6638523525661708,0.2622927367423264
1,0.78797334,0.5662171955216913,0.0
1,0.78480417,0.5662171955216913,0.0
1,0.7925253,0.5662171955216913,0.0
18,0.7134588,0.39916596211785516,0.2866291943159533
7,0.7011707,0.2228249798342281,0.4975863081962405
18,0.69144106,0.39916596211785516,0.2866291943159533
163,0.6753795,0.40115373241571195,0.3225649094631079
18,0.67348397,0.39916596211785516,0.2866291943159533
0,0.0,,
0,0.0,,
0,0.0,,
153,0.55644953,0.33713177041531495,0.405317696034264
153,0.534636,0.33713177041531495,0.405317696034264
153,0.54962337,0.33713177041531495,0.405317696034264
153,0.54275733,0.33713177041531495,0.405317696034264
153,0.5634058,0.33713177041531495,0.405317696034264
8,0.7119316,0.44442243189164365,0.2837752197812288
10,0.7111618,0.30920462065267573,0.4466535570589631
8,0.7225293,0.44442243189164365,0.2837752197812288
10,0.75687367,0.30920462065267573,0.4466535570589631
10,0.74533606,0.30920462065267573,0.4466535570589631
10,0.7526847,0.30920462065267573,0.4466535570589631
10,0.7491552,0.30920462065267573,0.4466535570589631
96,0.7592316,0.3851151858622317,0.12303596053224948
9,0.77143914,0.4192658845135324,0.5696292867072185
9,0.7616461,0.4192658845135324,0.5696292867072185
53,0.76100266,0.4371579939774053,0.41276080318713343
8,0.7297548,0.44442243189164365,0.2837752197812288
8,0.72448784,0.44442243189164365,0.2837752197812288
8,0.7177945,0.44442243189164365,0.2837752197812288
8,0.70588624,0.44442243189164365,0.2837752197812288
53,0.8576099,0.4371579939774053,0.41276080318713343
9,0.85495746,0.4192658845135324,0.5696292867072185
9,0.84574246,0.4192658845135324,0.5696292867072185
53,0.77908194,0.4371579939774053,0.41276080318713343
9,0.7907942,0.4192658845135324,0.5696292867072185
9,0.7809638,0.4192658845135324,0.5696292867072185
9,0.78447896,0.4192658845135324,0.5696292867072185
55,0.8038693,0.5246822794342356,0.38852094341238763
55,0.79800713,0.5246822794342356,0.38852094341238763
55,0.8082491,0.5246822794342356,0.38852094341238763
53,0.8534783,0.4371579939774053,0.41276080318713343
53,0.8645025,0.4371579939774053,0.41276080318713343
53,0.85979027,0.4371579939774053,0.41276080318713343
9,0.86715996,0.4192658845135324,0.5696292867072185
96,0.76682526,0.3851151858622317,0.12303596053224948
96,0.7699415,0.3851151858622317,0.12303596053224948
55,0.82126373,0.5246822794342356,0.38852094341238763
54,0.81759703,0.469833884071134,0.35284899469388914
55,0.8110911,0.5246822794342356,0.38852094341238763
55,0.8024785,0.5246822794342356,0.38852094341238763
72,0.46006534,0.572620055247687,0.25395336738049823
72,0.44691414,0.572620055247687,0.25395336738049823
72,0.47105095,0.572620055247687,0.25395336738049823
71,0.5562403,0.42465470366785585,0.30551528562183056
71,0.5413566,0.42465470366785585,0.30551528562183056
71,0.5537775,0.42465470366785585,0.30551528562183056
71,0.5511291,0.42465470366785585,0.30551528562183056
71,0.5682771,0.42465470366785585,0.30551528562183056
86,0.4712535,0.43708694755963684,0.23862212922267112
85,0.46245515,0.38816477152264284,0.15593624712459433
86,0.47511747,0.43708694755963684,0.23862212922267112
72,0.4995849,0.572620055247687,0.25395336738049823
72,0.48963526,0.572620055247687,0.25395336738049823
72,0.47811186,0.572620055247687,0.25395336738049823
72,0.45885986,0.572620055247687,0.25395336738049823
84,0.5317007,0.30366296986849095,0.13453805677597422
84,0.5155766,0.30366296986849095,0.13453805677597422
84,0.52583414,0.30366296986849095,0.13453805677597422
86,0.49228108,0.43708694755963684,0.23862212922267112
86,0.48051834,0.43708694755963684,0.23862212922267112
86,0.47879702,0.43708694755963684,0.23862212922267112
86,0.46336955,0.43708694755963684,0.23862212922267112
102,0.40148878,0.5087383741814517,0.056297490983952696
102,0.39417532,0.5087383741814517,0.056297490983952696
102,0.39686793,0.5087383741814517,0.056297490983952696
113,0.3933014,0.32378489460632576,0.4629427472958607
113,0.37443638,0.32378489460632576,0.4629427472958607
108,0.3805438,0.31334509141436184,0.19022128393521526
108,0.36853802,0.31334509141436184,0.19022128393521526
108,0.38817286,0.31334509141436184,0.19022128393521526
100,0.53179246,0.41238924345015215,0.12317449151570474
100,0.51803637,0.41238924345015215,0.12317449151570474
100,0.515393,0.41238924345015215,0.12317449151570474
100,0.4139725,0.41238924345015215,0.12317449151570474
100,0.42297155,0.41238924345015215,0.12317449151570474
100,0.4123314,0.41238924345015215,0.12317449151570474
101,0.41326153,0.40906283694510037,0.14353233519645603
151,0.7633763,0.43775033660264917,0.14542242978266454
151,0.75331086,0.43775033660264917,0.14542242978266454
151,0.7489304,0.43775033660264917,0.14542242978266454
149,0.6865523,0.31930637786159677,0.23930714573061668
149,0.68808085,0.31930637786159677,0.23930714573061668
149,0.67720205,0.31930637786159677,0.23930714573061668
149,0.6676761,0.31930637786159677,0.23930714573061668
149,0.66398245,0.31930637786159677,0.23930714573061668
144,0.7940129,0.2606551234043013,0.4207990211194132
144,0.80237424,0.2606551234043013,0.4207990211194132
144,0.8010998,0.2606551234043013,0.4207990211194132
149,0.7659887,0.31930637786159677,0.23930714573061668
149,0.7779506,0.31930637786159677,0.23930714573061668
149,0.7710598,0.31930637786159677,0.23930714573061668
151,0.77762043,0.43775033660264917,0.14542242978266454
15,0.84322953,0.5679961977136765,0.530747687712172
15,0.84803784,0.5679961977136765,0.530747687712172
15,0.8571694,0.5679961977136765,0.530747687712172
17,0.93738455,0.060190810896544544,0.35986541621165047
17,0.9282649,0.060190810896544544,0.35986541621165047
17,0.9445559,0.060190810896544544,0.35986541621165047
17,0.9506702,0.060190810896544544,0.35986541621165047
17,0.9610738,0.060190810896544544,0.35986541621165047
45,0.8503811,0.3050161359611243,0.30870049142183287
45,0.8397691,0.3050161359611243,0.30870049142183287
45,0.8488153,0.3050161359611243,0.30870049142183287
29,0.8551034,0.4095763279035398,0.0910523831559316
29,0.84971917,0.4095763279035398,0.0910523831559316
29,0.84310013,0.4095763279035398,0.0910523831559316
15,0.83293664,0.5679961977136765,0.530747687712172
59,0.4792389,0.4521812573832573,0.5510541854828686
57,0.4771732,0.6396070731031709,0.15106792168494518
57,0.49354452,0.6396070731031709,0.15106792168494518
38,0.6058448,0.48704769097429645,0.28126563482120015
38,0.59005934,0.48704769097429645,0.28126563482120015
38,0.6067786,0.48704769097429645,0.28126563482120015
32,0.61123836,0.5798183570604651,0.41190313328783246
38,0.6242562,0.48704769097429645,0.28126563482120015
93,0.115650065,0.8686867816315602,0.27415854895066005
93,0.09857899,0.8686867816315602,0.27415854895066005
93,0.09530168,0.8686867816315602,0.27415854895066005
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
0,0.0,,
106,0.23318464,0.5214696646917778,0.1050220422013289
167,0.2299888,0.5149399911943702,1.0
167,0.22464052,0.5149399911943702,1.0
110,0.14933534,0.8922671747670572,0.1410000635089286
110,0.16114178,0.8922671747670572,0.1410000635089286
110,0.15254748,0.8922671747670572,0.1410000635089286
110,0.16066201,0.8922671747670572,0.1410000635089286
110,0.15107422,0.8922671747670572,0.1410000635089286
130,0.6027373,0.2547076721896788,0.09739065536657912
130,0.60417324,0.2547076721896788,0.09739065536657912
130,0.59036994,0.2547076721896788,0.09739065536657912
176,0.51356715,0.4253226257739384,0.26562424092369635
130,0.5315852,0.2547076721896788,0.09739065536657912
132,0.5270459,0.37828847767383866,0.9271625723070404
132,0.5293911,0.37828847767383866,0.9271625723070404
132,0.51343495,0.37828847767383866,0.9271625723070404
1,0.87002474,0.5662171955216913,0.0
1,0.85369956,0.5662171955216913,0.0
1,0.86680955,0.5662171955216913,0.0
22,0.7868551,0.26651179152881843,0.25531567622960555
6,0.78082544,0.2699418873061452,0.6655899910083684
22,0.7747381,0.26651179152881843,0.25531567622960555
22,0.76219934,0.26651179152881843,0.25531567622960555
22,0.7738535,0.26651179152881843,0.25531567622960555
0,0.56326026,,
0,0.55435467,,
14,0.5593111,0.7290772849461491,0.5481429522707421
1,0.6197295,0.5662171955216913,0.0
1,0.6048387,0.5662171955216913,0.0
1,0.6104809,0.5662171955216913,0.0
1,0.601556,0.5662171955216913,0.0
1,0.61653674,0.5662171955216913,0.0
56,0.5565032,0.3558309364836867,0.40171379782009536
56,0.54792523,0.3558309364836867,0.40171379782009536
56,0.5600749,0.3558309364836867,0.40171379782009536
80,0.56615037,0.28182329984259047,0.019846985667775586
80,0.5576438,0.28182329984259047,0.019846985667775586
80,0.5615392,0.28182329984259047,0.019846985667775586
80,0.5589138,0.28182329984259047,0.019846985667775586
80,0.56553304,0.28182329984259047,0.019846985667775586
12,0.6463007,0.268619469494344,0.0497327343964936
12,0.6258648,0.268619469494344,0.0497327343964936
12,0.627445,0.268619469494344,0.0497327343964936
67,0.58852756,0.30283598756447017,0.07147183936498233
73,0.5754965,0.4116885433883595,0.5216999810370996
73,0.57315403,0.4116885433883595,0.5216999810370996
73,0.55780596,0.4116885433883595,0.5216999810370996
73,0.5684706,0.4116885433883595,0.5216999810370996
73,0.5569117,0.4116885433883595,0.5216999810370996
73,0.57202315,0.4116885433883595,0.5216999810370996
68,0.65905285,0.5514326126587248,0.21419168984490203
84,0.64458907,0.30366296986849095,0.13453805677597422
86,0.65602875,0.43708694755963684,0.23862212922267112
86,0.6414297,0.43708694755963684,0.23862212922267112
68,0.66321373,0.5514326126587248,0.21419168984490203
117,0.7029795,0.1682515522421797,0.10196458787074161
116,0.69898444,0.23506645061624365,0.02248374642837399
117,0.69101024,0.1682515522421797,0.10196458787074161
52,0.63722706,0.35980528463825134,0.48179204219228017
116,0.63737935,0.23506645061624365,0.02248374642837399
116,0.6298216,0.23506645061624365,0.02248374642837399
116,0.62214005,0.23506645061624365,0.02248374642837399
52,0.6227815,0.35980528463825134,0.48179204219228017
9,0.70043796,0.4192658845135324,0.5696292867072185
9,0.70222056,0.4192658845135324,0.5696292867072185
9,0.6902769,0.4192658845135324,0.5696292867072185
9,0.6172078,0.4192658845135324,0.5696292867072185
9,0.63300216,0.4192658845135324,0.5696292867072185
9,0.62387973,0.4192658845135324,0.5696292867072185
9,0.6251301,0.4192658845135324,0.5696292867072185
9,0.61532724,0.4192658845135324,0.5696292867072185
9,0.6074404,0.4192658845135324,0.5696292867072185
9,0.59924966,0.4192658845135324,0.5696292867072185
8,0.5569647,0.44442243189164365,0.2837752197812288
8,0.5466199,0.44442243189164365,0.2837752197812288
8,0.54801035,0.44442243189164365,0.2837752197812288
8,0.53891885,0.44442243189164365,0.2837752197812288
42,0.90259695,0.2973440761785584,0.10774345296328576
42,0.9119779,0.2973440761785584,0.10774345296328576
42,0.89747405,0.2973440761785584,0.10774345296328576
47,0.8386242,0.26358867467948555,0.3817987445701518
47,0.85325986,0.26358867467948555,0.3817987445701518
47,0.8448549,0.26358867467948555,0.3817987445701518
47,0.8569121,0.26358867467948555,0.3817987445701518
47,0.8405088,0.26358867467948555,0.3817987445701518
51,0.8307144,0.3244980839735909,0.3158875891190925
51,0.824168,0.3244980839735909,0.3158875891190925
51,0.8160376,0.3244980839735909,0.3158875891190925
117,0.7645084,0.1682515522421797,0.10196458787074161
52,0.77216357,0.35980528463825134,0.48179204219228017
117,0.7744024,0.1682515522421797,0.10196458787074161
117,0.7811001,0.1682515522421797,0.10196458787074161
117,0.77186257,0.1682515522421797,0.10196458787074161
117,0.76781636,0.1682515522421797,0.10196458787074161
117,0.76406133,0.1682515522421797,0.10196458787074161
117,0.70697933,0.1682515522421797,0.10196458787074161
117,0.7180351,0.1682515522421797,0.10196458787074161
117,0.7101692,0.1682515522421797,0.10196458787074161
117,0.71753913,0.1682515522421797,0.10196458787074161
55,0.6433478,0.5246822794342356,0.38852094341238763
55,0.64671636,0.5246822794342356,0.38852094341238763
55,0.6547651,0.5246822794342356,0.38852094341238763
8,0.73595214,0.44442243189164365,0.2837752197812288
8,0.7278761,0.44442243189164365,0.2837752197812288
8,0.7339277,0.44442243189164365,0.2837752197812288
8,0.74073875,0.44442243189164365,0.2837752197812288
8,0.7449371,0.44442243189164365,0.2837752197812288
8,0.83270407,0.44442243189164365,0.2837752197812288
8,0.8175232,0.44442243189164365,0.2837752197812288
8,0.8321968,0.44442243189164365,0.2837752197812288
51,0.87443894,0.3244980839735909,0.3158875891190925
51,0.8591309,0.3244980839735909,0.3158875891190925
51,0.8620725,0.3244980839735909,0.3158875891190925
39,0.8478785,0.38734597058578935,0.2865804017451281
